game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_substitutions,source_match_id
Kocaelispor vs. Fenerbahce - Friday August 11 - 2000,Kocaelispor,hard,4-4-2,MERT;COLAK;AK;MIRKOVIC;ARSLANER;SAHIN;ABDELAZIZ;AHMED HASSAN;OZTONGA;DABROWSKI;TOPRAKTEPE,1;5;8;2;13;26;15;17;3;7;41,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;1;1;0;0;0;0;1;0,951672
Besiktas vs. Yimpas Yozgatspor - Saturday August 12 - 2000,Yimpas Yozgatspor,hard,4-4-2,TOKGOZ;MVUEZOLO;ARSLAN;OZER;KAYA;KARACA;HINCAL;DASGUN;DUMAN;PREKO;KOCABEY,99;14;4;16;34;18;7;53;6;22;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;0;0;1,951673
Bursaspor vs. Gaziantepspor - Saturday August 12 - 2000,Bursaspor,hard,3-5-2,ZIEGLER;OZBEY;ER;SPANRING;DAMLA;LUPESCU;GONDEN;SEVEN;ALKAN;SOZKESEN;YILMAZ,1;6;2;4;3;5;7;8;20;9;11,0;0;0;0;0;1;1;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;1;0;1;0;0;0;0,0;0;1;0;1;0;0;1;0;0;0,951675
Bursaspor vs. Gaziantepspor - Saturday August 12 - 2000,Gaziantepspor,hard,3-5-2,CATKIC;POLAT;KORKMAZ;TUNC;ALBAYRAK;BAYRAKTAR;SAHINTURK;BATISTA;YIGIT;OZER;TEKKE,1;4;3;77;11;44;99;8;27;9;61,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;1;0;0;0,0;0;0;0;0;1;1;0;0;1;0,951675
Erzurumspor vs. Trabzonspor - Saturday August 12 - 2000,Erzurumspor,hard,3-5-2,KORAC;ERDOGAN;BAKHTIARIZADEH;VURAL;NELIKER;DEMIR;RZAYEV;YUCETAS;BEYAZ;LOBE;KOVACEVIC,1;4;6;5;26;25;18;7;20;10;19,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;1;0;0;0;0;1;0;0;0,0;0;0;0;1;0;0;0;1;0;0,951676
Genclerbirligi vs. Rizespor - Saturday August 12 - 2000,Genclerbirligi,hard,4-4-2,NYS;GULDUREN;DOGANTEZ;TOPRAKTEPE;OZAT;SOUZA;ZDEBEL;BASTURK;PHIRI;KONA;KARAN,1;3;23;34;5;6;8;10;2;11;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;0;0;1;0,951674
Genclerbirligi vs. Rizespor - Saturday August 12 - 2000,Rizespor,hard,3-5-2,HAMIDOU;DUYMUS;DIENG;ASIL;BILGE;AVCI;SEZER;AYHAN;NAS;YILMAZ;TETTEH,1;5;14;6;33;77;20;8;17;10;35,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;2;0;0;0;0,0;0;0;0;0;1;0;0;0;1;1,951674
Denizlispor vs. Galatasaray - Sunday August 13 - 2000,Denizlispor,hard,3-5-2,KUCUK;EL SAKA;BADRA;SONMEZ;GORGEC;KARTOP;KAFKAS;BICICI;TANDOGAN;BIRDAL;BILAZER,1;4;5;34;8;6;19;10;22;11;25,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,951680
Istanbulspor vs. Adanaspor - Sunday August 13 - 2000,Adanaspor,hard,3-5-2,SCHEUER;KIRILOV;KOSE;YANYALI;TOPCU;OZTURK;ARSLAN;YORUK;SANCARBARLAS;BALKAYA;ISLER,1;99;53;4;11;7;8;20;12;9;55,0;0;0;0;0;0;0;0;0;0;5,0;0;0;0;1;1;0;0;0;1;1,0;1;0;0;0;0;1;0;0;0;0,0;0;0;0;0;1;1;0;1;0;0,951677
Istanbulspor vs. Adanaspor - Sunday August 13 - 2000,Istanbulspor,hard,3-5-2,GUNGOR;GUR;TICE;MOURA;PETKOV;BURUK;UCUNCU;OZDEMIR;CETIN;BUSHI;YAVAS,61;17;49;4;6;5;10;76;54;8;9,0;0;0;0;0;1;0;1;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;1;0;1,0;0;0;1;0;0;0;0;0;0;0,951677
Samsunspor vs. Ankaragucu - Sunday August 13 - 2000,Ankaragucu,hard,3-5-2,DA SILVA;SARMAN;KUTLU;OZLEM;OZALP;TASDEMIR;ROGERIO BELEM;NGOBE;KELES;TURKMEN;KENNEDY,30;41;4;5;22;7;6;8;10;9;18,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;0,951679
Samsunspor vs. Ankaragucu - Sunday August 13 - 2000,Samsunspor,hard,3-5-2,BOUKAR;YELEK;KOLOGLU;RONALDO;AKDENIZ;NAS;METIN;BAIDOO;CAN;SAGLAM;MANSIZ,12;34;55;33;9;29;11;8;99;6;21,0;1;0;0;0;0;0;0;0;2;0,0;0;0;1;1;0;0;0;0;0;1,0;0;1;0;0;0;0;1;0;0;0,0;0;0;0;1;0;1;0;0;1;0,951679
Siirt Jetpa Spor vs. Antalyaspor - Sunday August 13 - 2000,Antalyaspor,hard,3-5-2,KARAHAN;KAMBUROGLU;SAATCIOGLU;GINCHEV;MUSIC;YAVAS;BIRLIK;CIMSIR;CAKIR;KINALI;ANDJELKOVIC,1;74;5;23;20;9;8;11;6;61;16,0;0;0;0;0;0;0;0;0;2;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;1;1;0;1,951678
Siirt Jetpa Spor vs. Antalyaspor - Sunday August 13 - 2000,Siirt Jetpa Spor,hard,3-5-2,AKCEVRE;DASBULAK;AMCAOGLU;SAVUT;HAMZAOGLU;GUNES;IKIZER;AYDIN;AVSEREN;COULIBALY;OZTURK,1;3;33;2;20;23;7;25;12;27;9,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;1,951678
Antalyaspor vs. Besiktas - Friday August 18 - 2000,Antalyaspor,hard,3-5-2,KARAHAN;KAMBUROGLU;SAATCIOGLU;GINCHEV;MUSIC;CIMSIR;YAVAS;GAUDINO;CAKIR;KINALI;BIRLIK,1;74;5;23;20;11;9;10;6;61;8,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;1;0;0;0,0;0;0;0;0;0;1;0;0;1;1,1079606
Ankaragucu vs. Kocaelispor - Saturday August 19 - 2000,Ankaragucu,hard,3-5-2,DA SILVA;KUTLU;TASDEMIR;SARMAN;OZALP;OZLEM;NAMDAR;NGOBE;KELES;TURKMEN;KENNEDY,30;4;7;41;22;5;39;8;10;9;18,0;0;0;0;0;0;0;0;0;0;1,0;0;0;1;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;1;1,1079608
Ankaragucu vs. Kocaelispor - Saturday August 19 - 2000,Kocaelispor,hard,4-4-2,MERT;BILGEN;AK;MIRKOVIC;ARSLANER;OZTONGA;HASPOLATLI;ABDELAZIZ;AHMED HASSAN;KAYNAK;OZDEN,1;6;8;2;13;3;18;15;17;10;52,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;1,0;1;0;0;0;1;0;0;0;1;0,1079608
Galatasaray vs. Erzurumspor - Saturday August 19 - 2000,Erzurumspor,hard,3-5-2,KORAC;ERDOGAN;BAKHTIARIZADEH;VURAL;NELIKER;YILMAZ;RZAYEV;YUCETAS;BEYAZ;LOBE;KOVACEVIC,1;4;6;5;26;9;18;7;20;10;19,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;1,1079610
Siirt Jetpa Spor vs. Rizespor - Saturday August 19 - 2000,Rizespor,hard,3-5-2,HAMIDOU;DUYMUS;DIENG;ASIL;BILGE;AVCI;KAZMAZ;AYHAN;NAS;YILMAZ;TETTEH,1;5;14;6;33;77;53;8;17;10;35,0;1;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;1;0;0;1;0,0;1;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,1079607
Siirt Jetpa Spor vs. Rizespor - Saturday August 19 - 2000,Siirt Jetpa Spor,hard,4-4-2,AKCEVRE;GUNES;DASBULAK;HANKE;AVSEREN;HAMZAOGLU;IKIZER;AYDIN;SAVUT;COULIBALY;NASSAR,1;23;3;8;12;20;7;25;2;27;11,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;1;0;1;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,1079607
Yimpas Yozgatspor vs. Denizlispor - Saturday August 19 - 2000,Denizlispor,hard,3-5-2,KUCUK;SONMEZ;BADRA;EL SAKA;GORGEC;KAFKAS;BILAZER;KARTOP;TANDOGAN;CIHAN;BIRDAL,1;34;5;4;8;19;25;6;22;50;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;1;0;0,0;0;0;0;1;0;1;0;0;0;1,1079609
Yimpas Yozgatspor vs. Denizlispor - Saturday August 19 - 2000,Yimpas Yozgatspor,hard,3-5-2,TOKGOZ;BARIS;OZER;DUMAN;KARACA;MVUEZOLO;DASGUN;HINCAL;OZER;PREKO;KOCABEY,99;3;16;6;18;14;53;7;2;22;10,0;1;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;1;1;1;0;0;0;0,1079609
Fenerbahce vs. Istanbulspor - Sunday August 20 - 2000,Istanbulspor,hard,4-4-2,GUNGOR;PETKOV;MOURA;GUR;CETIN;ERDOGAN;BURUK;KOCABAL;OZDEMIR;BUSHI;UCUNCU,61;6;4;17;54;33;5;66;76;8;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;2;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;1;0;1;0,1079614
Gaziantepspor vs. Samsunspor - Sunday August 20 - 2000,Gaziantepspor,hard,3-5-2,CATKIC;POLAT;KORKMAZ;TUNC;ALBAYRAK;BAYRAKTAR;BATISTA;ASLAN;YIGIT;OZER;TEKKE,1;4;3;77;11;44;8;7;27;9;61,0;0;1;0;1;0;0;0;0;1;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;1;0;0;0,1079612
Gaziantepspor vs. Samsunspor - Sunday August 20 - 2000,Samsunspor,hard,3-5-2,BOUKAR;YELEK;KOLOGLU;RONALDO;AKDENIZ;NAS;METIN;BAIDOO;CAN;SAGLAM;MANSIZ,12;34;55;33;9;29;11;8;99;6;21,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,1;0;2;0;0;0;0;1;0;0;0,0;0;0;0;1;0;1;0;0;1;0,1079612
Genclerbirligi vs. Adanaspor - Sunday August 20 - 2000,Adanaspor,hard,3-5-2,SCHEUER;KIRILOV;KOSE;YANYALI;TOPCU;YORUK;AKSOY;ARSLAN;OZTURK;BALKAYA;ISLER,1;99;53;4;11;20;10;8;7;9;55,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;2;0;0;0;0;0;0;1,0;1;0;0;1;0;1;0;0;0;0,1079613
Genclerbirligi vs. Adanaspor - Sunday August 20 - 2000,Genclerbirligi,hard,3-5-2,NYS;TOPRAKTEPE;OZAT;DOGANTEZ;GULDUREN;TATLI;ZDEBEL;BASTURK;CAKMAK;KARAN;KONA,1;34;5;23;3;28;8;10;21;9;11,0;0;0;0;0;0;1;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;0;0,0;1;0;0;0;0;0;0;1;0;1,1079613
Trabzonspor vs. Bursaspor - Sunday August 20 - 2000,Bursaspor,hard,4-1-4-1,ZIEGLER;DAMLA;SPANRING;OZBEY;SEVEN;ER;YILMAZ;LUPESCU;GONDEN;ALKAN;SOZKESEN,1;3;4;6;8;2;11;5;7;20;9,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;1;1;0,1079611
Samsunspor vs. Trabzonspor - Friday August 25 - 2000,Samsunspor,hard,4-4-2,BOUKAR;AKDENIZ;KARABABA;YELEK;ARSLAN;DOKME;NAS;METIN;CAN;SAGLAM;MANSIZ,12;9;35;34;2;15;29;11;99;6;21,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;1;0;0;0;0;0;1;0;1,0;0;0;0;0;1;0;0;1;1;0,1079615
Denizlispor vs. Erzurumspor - Saturday August 26 - 2000,Denizlispor,hard,3-5-2,KUCUK;EL SAKA;SONMEZ;SYLLA;BAYAZIT;KAFKAS;BILAZER;KARTOP;TANDOGAN;CIHAN;BIRDAL,1;4;34;13;30;19;25;6;22;50;11,0;0;0;0;0;0;0;0;0;1;2,0;0;0;0;2;0;0;0;1;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,1079617
Denizlispor vs. Erzurumspor - Saturday August 26 - 2000,Erzurumspor,hard,3-5-2,KORAC;VURAL;ERDOGAN;BAKHTIARIZADEH;NELIKER;DEMIR;YUCETAS;BEYAZ;KARAKAS;LOBE;KOVACEVIC,1;5;4;6;26;25;7;20;2;10;19,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;0;1,1079617
Genclerbirligi vs. Fenerbahce - Saturday August 26 - 2000,Genclerbirligi,hard,3-5-2,NYS;SUMER;DOGAN;DOGANTEZ;GULDUREN;TATLI;ZDEBEL;BASTURK;CAKMAK;KARAN;KONA,1;14;38;23;3;28;8;10;21;9;11,0;0;0;0;0;0;0;0;1;2;0,0;0;0;0;1;0;0;0;0;1;1,0;0;0;0;1;0;0;0;0;1;1,0;0;0;0;0;1;0;1;0;0;1,1079618
Siirt Jetpa Spor vs. Adanaspor - Saturday August 26 - 2000,Adanaspor,hard,3-5-2,SCHEUER;KIRILOV;KOSE;UZEL;TOPCU;YORUK;AKSOY;ARSLAN;OZTURK;BALKAYA;ISLER,1;99;53;39;11;20;10;8;7;9;55,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;0;0,1;0;0;0;1;1;0;0;0;0;0,1079616
Siirt Jetpa Spor vs. Adanaspor - Saturday August 26 - 2000,Siirt Jetpa Spor,hard,4-4-2,AKCEVRE;SANCAK;DASBULAK;HANKE;AVSEREN;AYDIN;ERIS;HAMZAOGLU;SAVUT;OZTURK;COULIBALY,1;6;3;8;12;25;14;20;2;9;27,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;0;1;1;0,1079616
Besiktas vs. Rizespor - Sunday August 27 - 2000,Rizespor,hard,3-5-2,HAMIDOU;DUYMUS;DIENG;ASIL;BILGE;AVCI;KAZMAZ;AYHAN;NAS;TETTEH;YILMAZ,1;5;14;6;33;77;53;8;17;35;10,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;0;0;1;0,1079622
Istanbulspor vs. Ankaragucu - Sunday August 27 - 2000,Ankaragucu,hard,3-5-2,DA SILVA;KUTLU;TASDEMIR;SARMAN;OZALP;OZLEM;NAMDAR;NGOBE;KELES;TURKMEN;KENNEDY,30;4;7;41;22;5;39;8;10;9;18,0;0;0;0;0;0;1;1;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;1;0;0;1;0;0,0;0;0;0;0;0;1;1;0;0;1,1079619
Istanbulspor vs. Ankaragucu - Sunday August 27 - 2000,Istanbulspor,hard,4-4-2,GUNGOR;PETKOV;GUR;HUSEYINOGLU;CETIN;ERDOGAN;BURUK;OZDEMIR;EREN;BUSHI;UCUNCU,61;6;17;52;54;33;5;76;2;8;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;1;1;0;1;0;0;0,1079619
Kocaelispor vs. Gaziantepspor - Sunday August 27 - 2000,Gaziantepspor,hard,4-4-2,CATKIC;TUNC;KORKMAZ;POLAT;YIGIT;ALBAYRAK;BATISTA;ASLAN;BAYRAKTAR;OZER;TEKKE,1;77;3;4;27;11;8;7;44;9;61,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;1;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;0,1079621
Kocaelispor vs. Gaziantepspor - Sunday August 27 - 2000,Kocaelispor,hard,4-4-2,HOFFMANN;MATSIGURA;AK;MIRKOVIC;ARSLANER;TOPRAKTEPE;ABDELAZIZ;AHMED HASSAN;HASPOLATLI;OZDEN;BOZ,28;12;8;2;13;41;15;17;18;52;9,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;1;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;1,1079621
Yimpas Yozgatspor vs. Antalyaspor - Sunday August 27 - 2000,Antalyaspor,hard,4-5-1,KARAHAN;KAMBUROGLU;SAATCIOGLU;YAVAS;YALCINKAYA;MUSIC;CIMSIR;GURSEL;GAUDINO;CAKIR;KINALI,1;74;5;9;19;20;11;39;10;6;61,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;0,1079620
Yimpas Yozgatspor vs. Antalyaspor - Sunday August 27 - 2000,Yimpas Yozgatspor,hard,3-5-2,TOKGOZ;BARIS;OZER;DUMAN;KARACA;MVUEZOLO;DERVISOGLU;HINCAL;OZER;PREKO;KOCABEY,99;3;16;6;18;14;61;7;2;22;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;1;1;0,0;0;0;1;0;0;1;0;0;0;1,1079620
Bursaspor vs. Galatasaray - Wednesday September 6 - 2000,Bursaspor,hard,4-4-2,ZIEGLER;SEN;SPANRING;KILIC;OZBEY;SEN;LUPESCU;ER;ALKAN;SOZKESEN;YILMAZ,1;16;4;17;6;27;5;2;20;9;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;1;0;0;1,1079623
Adanaspor vs. Besiktas - Friday September 8 - 2000,Adanaspor,hard,3-5-2,ERAYDIN;YANYALI;HONCA;KIRILOV;TOPCU;KOSE;AKSOY;ARSLAN;OZTURK;BALKAYA;ISLER,22;4;2;99;11;53;10;8;7;9;55,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;1;1;1;0;0,1079624
Ankaragucu vs. Genclerbirligi - Saturday September 9 - 2000,Ankaragucu,hard,3-5-2,DA SILVA;SAHIN;KUTLU;SARMAN;OZALP;OZLEM;TASDEMIR;NGOBE;KELES;KENNEDY;NAMDAR,30;3;4;41;22;5;7;8;10;18;39,0;0;0;1;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;1;1;0,0;1;1;0;1;0;0;0;0;0;0,1079628
Ankaragucu vs. Genclerbirligi - Saturday September 9 - 2000,Genclerbirligi,hard,3-5-2,NYS;DOGANTEZ;DOGAN;SUMER;GULDUREN;TATLI;ZDEBEL;BASTURK;CAKMAK;KARAN;KONA,1;23;38;14;3;28;8;10;21;9;11,0;0;0;0;0;0;0;0;0;0;3,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;1;0;0;1;0,0;0;0;0;0;0;1;0;1;0;1,1079628
Antalyaspor vs. Denizlispor - Saturday September 9 - 2000,Antalyaspor,hard,4-4-2,KARAHAN;KAMBUROGLU;SAATCIOGLU;YAVAS;CAKIR;GURSEL;CIMSIR;GAUDINO;MUSIC;KINALI;BIRLIK,1;74;5;9;6;39;11;10;20;61;8,0;0;0;0;0;0;0;1;0;1;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;1;1;0;0;1,0;0;0;0;0;1;1;1;0;0;0,1079625
Antalyaspor vs. Denizlispor - Saturday September 9 - 2000,Denizlispor,hard,3-5-2,KUCUK;SONMEZ;EL SAKA;BADRA;BAYAZIT;KAFKAS;BILAZER;KARTOP;TANDOGAN;CIHAN;BIRDAL,1;34;4;5;30;19;25;6;22;50;11,0;0;0;0;0;2;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;1;1,0;1;0;1;0;0;1;0;0;0;0,1079625
Galatasaray vs. Samsunspor - Saturday September 9 - 2000,Samsunspor,hard,3-5-2,BOUKAR;KOLOGLU;BAIDOO;YELEK;AKDENIZ;NAS;METIN;DOKME;CAN;SAGLAM;MANSIZ,12;55;8;34;9;29;11;15;99;6;21,0;0;0;1;0;0;0;0;0;1;0,0;0;0;0;2;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;1,0;0;0;0;0;0;0;1;0;1;0,1079627
Trabzonspor vs. Kocaelispor - Saturday September 9 - 2000,Kocaelispor,hard,4-5-1,HOFFMANN;MATSIGURA;AK;SAHIN;ARSLANER;COLAK;OZTONGA;AHMED HASSAN;ABDELAZIZ;YAGCIOGLU;AKYUZ,28;12;8;26;13;5;3;17;15;20;24,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;1;0;0;0;0;1;1,0;0;0;0;0;0;0;0;1;0;1,1079626
Erzurumspor vs. Bursaspor - Sunday September 10 - 2000,Bursaspor,hard,3-5-2,ZIEGLER;SPANRING;ER;OZBEY;DAMLA;SEN;SEN;LUPESCU;KILIC;SOZKESEN;ALKAN,1;4;2;6;3;16;27;5;17;9;20,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;0;0;1,0;0;1;0;0;0;0;0;1;0;0,1079630
Erzurumspor vs. Bursaspor - Sunday September 10 - 2000,Erzurumspor,hard,3-5-2,KORAC;VURAL;ERDOGAN;BAKHTIARIZADEH;NELIKER;DEMIR;SIMICIC;BEYAZ;KARAKAS;LOBE;KOVACEVIC,1;5;4;6;26;25;36;20;2;10;19,0;0;0;0;0;0;1;0;0;3;1,0;0;0;0;0;0;1;0;1;1;1,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;0;0;1;1;0;0;0,1079630
Fenerbahce vs. Siirt Jetpa Spor - Sunday September 10 - 2000,Siirt Jetpa Spor,hard,4-4-2,AKCEVRE;SANCAK;AYDIN;DASBULAK;AVSEREN;HAMZAOGLU;HANKE;GUNES;SAVUT;COULIBALY;ERIS,1;6;25;3;12;20;8;23;2;27;14,0;0;0;0;0;0;0;0;0;1;1,0;0;1;0;0;0;0;0;0;0;0,0;2;1;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;1;1;0;0,1079632
Gaziantepspor vs. Istanbulspor - Sunday September 10 - 2000,Gaziantepspor,hard,4-4-2,CATKIC;TUNC;KORKMAZ;POLAT;YIGIT;ALBAYRAK;BATISTA;ASLAN;BAYRAKTAR;OZER;TEKKE,1;77;3;4;27;11;8;7;44;9;61,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;0;0;1;0,0;0;0;0;0;1;0;1;1;0;0,1079631
Gaziantepspor vs. Istanbulspor - Sunday September 10 - 2000,Istanbulspor,hard,4-4-2,ZDRAVKOV;PETKOV;MOURA;GUR;CETIN;ERDOGAN;BURUK;SAIDOU;EREN;BUSHI;UCUNCU,1;6;4;17;54;33;5;20;2;8;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,1079631
Yimpas Yozgatspor vs. Rizespor - Sunday September 10 - 2000,Rizespor,hard,3-5-2,HAMIDOU;DIENG;DERELI;ASIL;BILGE;AVCI;SEZER;AYHAN;NAS;TETTEH;YILMAZ,1;14;4;6;33;77;20;8;17;35;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,1079629
Yimpas Yozgatspor vs. Rizespor - Sunday September 10 - 2000,Yimpas Yozgatspor,hard,3-5-2,TOKGOZ;ARSLAN;OZER;DUMAN;KARACA;MVUEZOLO;DASGUN;HINCAL;OZER;PREKO;AL-ENAZI,99;4;16;6;18;14;53;7;2;22;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;1;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,1079629
Kocaelispor vs. Galatasaray - Friday September 15 - 2000,Kocaelispor,hard,4-4-2,HOFFMANN;MATSIGURA;AK;SAHIN;ARSLANER;COLAK;AHMED HASSAN;OZTONGA;YAGCIOGLU;AKYUZ;TOPRAKTEPE,28;12;8;19;13;5;17;3;20;24;41,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;1;1;0;0;0;0;0;1;0;0,0;0;0;0;0;0;1;0;1;1;0,1079633
Denizlispor vs. Bursaspor - Saturday September 16 - 2000,Bursaspor,hard,4-4-2,ZIEGLER;DAMLA;OZBEY;ILGIN;KILIC;SEN;BOUAZIZI;YESIL;ALKAN;SOZKESEN;YILMAZ,1;3;6;15;17;27;13;18;20;9;11,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;2;0;0;0;1;0;0,0;0;0;0;0;0;0;1;0;0;1,1079635
Denizlispor vs. Bursaspor - Saturday September 16 - 2000,Denizlispor,hard,3-5-2,KUCUK;BADRA;EL SAKA;SYLLA;BAYAZIT;KAFKAS;BILAZER;KARTOP;TANDOGAN;CIHAN;BIRDAL,1;5;4;13;30;19;25;6;22;50;11,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;1,1079635
