game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_substitutions,source_match_id
Besiktas vs. Ankaragucu - Sunday October 30 - 2005,Besiktas,easy,4-4-2,CORDOBA;DURSUN;ATAN;DOGAN;TANDOGAN;METIN;AHMED HASSAN;YALCIN;PANCU;DURSUN;AILTON,35;2;6;4;22;11;17;10;1;60;9,0;0;1;0;0;0;1;1;0;0;1,0;0;0;0;0;2;0;0;0;0;0,0;0;0;1;0;0;1;0;1;0;0,0;0;0;0;0;0;0;1;0;1;1,37409
Diyarbakirspor vs. Manisaspor - Sunday October 30 - 2005,Diyarbakirspor,hard,4-4-2,DAGLAROGLU;STAVREVSKI;DOGANTEZ;TOPRAK;AKINCI;DEMIRCIOGLU;BOZACI;JUPI;SAMATYALI;OZER;YANIK,1;2;14;3;77;61;53;8;11;9;13,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;1;0;1;0,0;0;0;0;0;1;0;0;1;0;0,37411
Diyarbakirspor vs. Manisaspor - Sunday October 30 - 2005,Manisaspor,hard,4-4-2,ATAMAN;D'HAENE;JOHANA;ESIN;CEYLAN;BALTA;BOOR;ERKIN;GULTEKIN;AKDEMIR;DEMIRAY,61;24;19;33;2;16;32;88;7;9;11,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;1;1;0;0;0;1;0;0;0,0;0;0;0;0;0;1;1;0;0;1,37411
Genclerbirligi vs. Galatasaray - Sunday October 30 - 2005,Galatasaray,easy,4-4-2,MONDRAGON;PENBE;SONG;TOMAS;UCAR;ILIC;SAIDOU;HEINZ;HASPOLATLI;SUKUR;ATES,1;67;4;2;33;22;7;8;19;9;10,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;1;0;1;1;0;0,37413
Genclerbirligi vs. Galatasaray - Sunday October 30 - 2005,Genclerbirligi,hard,5-4-1,CATKIC;GULDUREN;GUVEN;MERCIMEK;RISP;OZBEY;BORAL;ABDELAZIZ;CAKIR;SERAS;PROMISE,1;2;44;23;3;6;20;12;8;61;14,0;0;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;1;0;1;0;1,37413
Kayserispor vs. Konyaspor - Sunday October 30 - 2005,Kayserispor,hard,4-4-2,IVANKOV;BOLUKBASI;TOSCALI;BASDAG;YOLDAS;CEYLAN;JOHNSON;ARSLAN;TOPUZ;UNAL;RODIC,27;3;25;8;4;81;15;38;66;9;32,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;1,1;0;0;0;1;0;0;0;0;0;0,0;1;0;0;0;1;0;0;1;0;0,37414
Kayserispor vs. Konyaspor - Sunday October 30 - 2005,Konyaspor,hard,4-2-3-1,ONGUN;ALBAYRAK;BOZKURT;GUNDOSTU;CELIK;DEMIR;ER;HACIOGLU;ERGIN;ERIS;BEBBE,1;77;14;4;42;25;13;53;21;10;20,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;1;1;1,37414
Rizespor vs. Sivasspor - Sunday October 30 - 2005,Rizespor,hard,3-4-1-2,ZDRAVKOV;EL TABEI;KURKCU;CAKMAK;OZDEMIR;TATAN;ALPUGAN;BAKI;DOUGLAS;OZTURK;AKYUZ,1;15;53;5;11;3;74;7;8;9;10,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,37415
Rizespor vs. Sivasspor - Sunday October 30 - 2005,Sivasspor,hard,4-4-2,PETKOVIC;YERLIKAYA;HOCAOGLU;KALLA;DUMAN;KARACA;BAYRAKTAR;MOHAMED ALI;KUS;AYDEMIR;ANDERSON,1;58;4;5;51;20;6;10;36;22;7,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;1;0;0;0;0;0;1;1;0;0,37415
Samsunspor vs. Kayseri Erciyesspor - Sunday October 30 - 2005,Kayseri Erciyesspor,hard,4-4-2,FADHEL;ATES;KARGIN;BOUAZIZI;KOK;BAYAZIT;TORAMAN;DIE;AYHAN;AGALI;ISLER,1;3;45;13;19;10;5;6;72;22;21,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;2;0;0;0;0;0;1;0;0;1,0;0;0;0;0;1;0;0;1;0;1,37416
Samsunspor vs. Kayseri Erciyesspor - Sunday October 30 - 2005,Samsunspor,hard,4-4-2,BOUKAR;AYARI;PETKOV;YELEK;GUNGOR;AKDENIZ;GHODHBANE;MARCIEL;SAGIR;MARQUES;AYKUT,1;5;30;28;13;11;6;32;55;19;10,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;1;0;0;0,0;1;0;0;1;0;0;0;0;0;1,37416
Galatasaray vs. Diyarbakirspor - Friday November 4 - 2005,Diyarbakirspor,hard,4-4-2,YIGITER;DEMIRCIOGLU;DOGANTEZ;BOZACI;AKINCI;ESER;SUME;STAVREVSKI;MAZNOV;BIRLIK;YANIK,21;61;14;53;77;27;20;2;17;7;13,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;1;0;0;0;0;0,0;1;0;1;0;0;0;0;0;1;0,37419
Galatasaray vs. Diyarbakirspor - Friday November 4 - 2005,Galatasaray,easy,4-4-2,MONDRAGON;AK;SONG;TOMAS;UCAR;ILIC;ARSLAN;HEINZ;SAS;SUKUR;ATES,1;5;4;2;33;22;20;8;11;9;10,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;1,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,37419
Gaziantepspor vs. Ankaraspor - Saturday November 5 - 2005,Ankaraspor,hard,4-4-2,JEVRIC;WEDERSON;BATAK;BAHADIR;YIGIT;OZGUR;SARP;AYDIN;BUYUK;MARTIN;JABA,1;30;3;15;22;7;8;14;6;9;20,0;0;0;0;0;0;1;0;0;0;2,0;1;0;0;0;0;0;0;1;0;1,0;0;1;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;1;1;0,37420
Gaziantepspor vs. Ankaraspor - Saturday November 5 - 2005,Gaziantepspor,hard,3-4-1-2,HASAGIC;IRTEGUN;GURACAR;COGUM;BAYAR;AGCAY;KIRITA;DAG;OZTONGA;IVANOV;LAZAROV,1;4;99;6;26;7;3;23;41;69;11,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;0;0;0;0;1;0;2,1;0;0;0;1;1;1;0;0;1;0,0;0;0;1;0;0;0;1;1;0;0,37420
Kayseri Erciyesspor vs. Denizlispor - Saturday November 5 - 2005,Denizlispor,hard,4-4-2,HAMIDOU;KECELI;KRATOCHVIL;GULPINAR;OZSARAC;ABRAHAM;EGEDIK;SIMSEK;MULTAHARJU;KARTAL;RIZA,16;11;7;6;3;4;8;5;22;9;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,0;0;0;0;0;1;1;0;0;0;1,37418
Kayseri Erciyesspor vs. Denizlispor - Saturday November 5 - 2005,Kayseri Erciyesspor,hard,4-4-2,FADHEL;OZKAYNAK;KARGIN;BOUAZIZI;KOK;KOZEN;TORAMAN;SEKER;AYHAN;AGALI;ISLER,1;39;45;13;19;7;5;20;72;22;21,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;1;0;0;0,37418
Trabzonspor vs. Genclerbirligi - Saturday November 5 - 2005,Genclerbirligi,hard,4-1-4-1,CATKIC;GULDUREN;MERCIMEK;RISP;GUVEN;OZBEY;BORAL;SERAS;ABDELAZIZ;PROMISE;CAKIR,1;2;23;3;44;6;20;61;12;14;8,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;1;1;0;0;0;0;0;1;0;0,0;0;0;0;0;0;1;0;0;0;1,37424
Trabzonspor vs. Genclerbirligi - Saturday November 5 - 2005,Trabzonspor,easy,4-4-2,JEFFERSON;KOCAK;CORA;DUYMUS;EREN;LEE;CIMSIR;KOCAK;YATTARA;YILMAZ;TEKKE,1;99;18;49;34;19;5;66;11;10;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;1;0;1;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,37424
Ankaragucu vs. Kayserispor - Sunday November 6 - 2005,Ankaragucu,hard,4-4-2,USAK;ZENGUE;KUTLU;BAYRAK;GUNEY;HEVERTON;CORIDON;KOLGU;ERDENIZ;MANSIZ;BULUT,34;20;4;3;12;90;32;11;53;26;10,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;1;0;0;0;0;0,0;0;1;0;0;0;0;1;0;0;1,0;0;0;0;1;0;1;0;1;0;0,37417
Ankaragucu vs. Kayserispor - Sunday November 6 - 2005,Kayserispor,hard,4-4-2,IVANKOV;BOLUKBASI;TOSCALI;JOHNSON;YOLDAS;CEYLAN;BASDAG;ARSLAN;TOPUZ;UNAL;RODIC,27;3;25;15;4;81;8;38;66;9;32,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;0,1;1;0;0;0;0;1;0;0;0;0,37417
Konyaspor vs. Samsunspor - Sunday November 6 - 2005,Konyaspor,hard,4-2-3-1,ONGUN;ALBAYRAK;EL SAKA;GUNDOSTU;CELIK;DEMIR;BOZKURT;HACIOGLU;ERGIN;ERIS;BELAL,1;77;5;4;42;25;14;53;21;10;11,0;0;0;0;0;0;0;1;0;2;1,0;0;0;0;0;0;1;0;1;1;0,0;1;0;1;0;0;0;1;0;1;0,0;0;0;1;0;0;0;0;0;1;1,37421
Konyaspor vs. Samsunspor - Sunday November 6 - 2005,Samsunspor,hard,4-4-2,BOUKAR;AYARI;SEKER;YELEK;GUNGOR;AKDENIZ;GHODHBANE;MARCIEL;SAGIR;MARQUES;AYKUT,1;5;22;28;13;11;6;32;55;19;10,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;1,37421
Malatyaspor vs. Besiktas - Sunday November 6 - 2005,Besiktas,easy,4-2-3-1,CORDOBA;UZULMEZ;ATAN;TORAMAN;TANDOGAN;AVCI;KLEBERSON;AKIN;METIN;BURUK;AILTON,35;19;6;58;22;41;15;55;11;7;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,37422
Malatyaspor vs. Besiktas - Sunday November 6 - 2005,Malatyaspor,hard,4-4-2,TUNCAY;ASLANTAS;KORKMAZ;AKIN;BENSOL;KISA;TOTH;JOHANSSON;OZKAN;EFFA-OWONA;MASEK,48;61;44;6;99;19;26;24;11;5;66,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;0,0;0;0;0;0;1;0;0;1;0;0,37422
Manisaspor vs. Rizespor - Sunday November 6 - 2005,Manisaspor,hard,4-4-2,ATAMAN;BALTA;D'HAENE;ESIN;CEYLAN;ERKIN;OZLEM;FABIO DUARTE;GULTEKIN;DEMIRAY;AKDEMIR,61;16;24;33;2;88;5;45;7;11;9,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;1;1;0;0;1;0;0,0;0;0;0;0;1;0;1;1;0;0,37425
Manisaspor vs. Rizespor - Sunday November 6 - 2005,Rizespor,hard,3-4-1-2,ZDRAVKOV;EL TABEI;CAKMAK;KURKCU;BAKI;ALPUGAN;YUCETAS;TATAN;SALAR;OZTURK;DOUGLAS,1;15;5;53;7;74;6;3;23;9;8,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;1,37425
Sivasspor vs. Fenerbahce - Sunday November 6 - 2005,Fenerbahce,easy,4-2-3-1,DEMIREL;OZAT;LUCIANO;TURACI;BALCI;MEHMET AURELIO;APPIAH;SANLI;ALEX;YOZGATLI;ANELKA,1;5;2;19;30;15;4;10;20;7;39,0;0;0;0;0;1;0;1;1;0;0,0;0;0;0;0;1;0;0;2;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;1;0,37423
Sivasspor vs. Fenerbahce - Sunday November 6 - 2005,Sivasspor,hard,4-4-2,PETKOVIC;YERLIKAYA;HOCAOGLU;KALLA;DUMAN;KARACA;BAYRAKTAR;FRANSERGIO;KUS;YILDIZ;ANDERSON,1;58;4;5;51;20;6;30;36;9;7,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;1;0;0,37423
Diyarbakirspor vs. Trabzonspor - Saturday November 19 - 2005,Diyarbakirspor,hard,4-4-2,YIGITER;STAVREVSKI;SEDLOSKI;TOPRAK;AKINCI;KAHRAMAN;BOZACI;JUPI;ESER;MAZNOV;YANIK,21;2;4;3;77;10;53;8;27;17;13,0;0;2;0;0;0;0;0;1;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,37428
Diyarbakirspor vs. Trabzonspor - Saturday November 19 - 2005,Trabzonspor,easy,5-3-2,JEFFERSON;BEKIROGLU;CORA;DUYMUS;BAYER;EREN;UCUNCU;KOCAK;CIMSIR;YILMAZ;TEKKE,1;8;18;49;14;34;6;66;5;10;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;2;0;0;1;0;0;0;0,1;1;0;0;1;0;0;0;0;0;0,37428
Fenerbahce vs. Manisaspor - Saturday November 19 - 2005,Fenerbahce,easy,4-4-2,DEMIREL;OZAT;LUCIANO;TURACI;BALCI;SANLI;APPIAH;MEHMET AURELIO;YOZGATLI;ANELKA;NOBRE,1;5;2;19;30;10;4;15;7;39;11,0;0;0;0;0;1;0;0;0;0;0,0;1;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;1;0;0;0;0;1;0,37429
Fenerbahce vs. Manisaspor - Saturday November 19 - 2005,Manisaspor,hard,4-4-2,ATAMAN;BALTA;D'HAENE;JOHANA;CEYLAN;ERKIN;OZLEM;DOKME;AZER;DEMIRAY;MEDUNA,61;16;24;19;2;88;5;6;81;11;26,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;1;1;0;1;0;0;1;0;0,0;0;0;0;0;1;0;1;0;1;0,37429
Genclerbirligi vs. Kayseri Erciyesspor - Saturday November 19 - 2005,Genclerbirligi,hard,3-5-2,CATKIC;RISP;MERCIMEK;UZUMCU;BORAL;ABDELAZIZ;OZBEY;SERAS;GUVEN;CAKIR;PROMISE,1;3;23;35;20;12;6;61;44;10;14,0;0;2;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;1;0,0;0;1;0;0;1;0;0;1;0;0,0;0;0;0;1;0;0;0;1;1;0,37430
Genclerbirligi vs. Kayseri Erciyesspor - Saturday November 19 - 2005,Kayseri Erciyesspor,hard,4-4-2,FADHEL;OZKAYNAK;KARGIN;BOUAZIZI;KOK;SEKER;TORAMAN;DIE;AYHAN;AGALI;ISLER,1;39;45;13;19;20;5;6;72;22;21,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;2;0;0;0;0,0;0;0;0;1;1;0;0;0;0;1,37430
Samsunspor vs. Denizlispor - Saturday November 19 - 2005,Denizlispor,hard,4-2-3-1,HAMIDOU;KECELI;KRATOCHVIL;ERTUGRUL;OZSARAC;GULPINAR;KAYMAKCI;ABRAHAM;SIMSEK;MULTAHARJU;RIZA,16;11;7;25;3;6;30;4;5;22;10,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;1;1,0;1;0;0;0;0;1;0;0;0;1,37434
Samsunspor vs. Denizlispor - Saturday November 19 - 2005,Samsunspor,hard,4-4-2,BOUKAR;AYARI;AKICI;SUME;GUNGOR;SEKER;GHODHBANE;MARCIEL;SAGIR;MARQUES;AYKUT,1;5;2;3;13;22;6;32;55;19;10,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;1;0;0;0;1;0;0;1,37434
Ankaraspor vs. Sivasspor - Sunday November 20 - 2005,Ankaraspor,hard,4-4-2,JEVRIC;TUNC;BATAK;BAHADIR;YIGIT;TITA;GUCER;OZGUR;BUYUK;MARTIN;JABA,1;5;3;15;22;11;50;7;6;9;20,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;0,0;0;0;1;1;0;0;1;0;0;0,37426
Ankaraspor vs. Sivasspor - Sunday November 20 - 2005,Sivasspor,hard,4-4-2,PETKOVIC;YERLIKAYA;HOCAOGLU;BAYRAKTAR;DUMAN;KARACA;MOHAMED ALI;FRANSERGIO;BALILI;BOZKAYA;ANDERSON,1;58;4;6;51;20;10;30;17;11;7,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;1;0;1;0;0,37426
Besiktas vs. Gaziantepspor - Sunday November 20 - 2005,Besiktas,easy,4-2-3-1,CORDOBA;UZULMEZ;ATAN;TORAMAN;TANDOGAN;AVCI;KLEBERSON;AKIN;METIN;AHMED HASSAN;AILTON,35;19;6;58;22;41;15;55;11;17;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;1,37427
Besiktas vs. Gaziantepspor - Sunday November 20 - 2005,Gaziantepspor,hard,3-4-1-2,HASAGIC;GURACAR;IRTEGUN;FAHMI;SOLAKEL;COGUM;YILDIRIM;AGCAY;EL TAIB;IVANOV;LAZAROV,1;99;4;2;47;6;36;7;14;69;11,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;1;1;0;0;1;0;0,37427
Kayserispor vs. Malatyaspor - Sunday November 20 - 2005,Kayserispor,hard,4-4-2,UCKULAK;TEBER;TOSCALI;JOHNSON;YOLDAS;CEYLAN;ARSLAN;BOLUKBASI;TOPUZ;UNAL;RODIC,16;41;25;15;4;81;38;3;66;9;32,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;1;1;1;0;0;1,0;1;0;0;0;0;0;1;0;1;0,37431
Kayserispor vs. Malatyaspor - Sunday November 20 - 2005,Malatyaspor,hard,4-4-2,TUNCAY;TUGCU;KORKMAZ;HOMOLA;ASLANTAS;KISA;AKIN;JOHANSSON;BENSOL;EFFA-OWONA;OZKAN,48;25;44;33;61;19;6;24;99;5;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;1;1;0;0;0;0;0,37431
Konyaspor vs. Ankaragucu - Sunday November 20 - 2005,Ankaragucu,hard,4-4-2,USAK;ZENGUE;KUTLU;BAYRAK;DERELI;ERDENIZ;KOLGU;HEVERTON;GUNEY;BULUT;AKSANCAK,34;20;4;3;61;53;11;90;12;10;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;1;1;0;1;0;0;0,37432
Konyaspor vs. Ankaragucu - Sunday November 20 - 2005,Konyaspor,hard,4-4-2,ONGUN;ER;BOZKURT;EL SAKA;CELIK;ALBAYRAK;DEMIR;ERGIN;HACIOGLU;TURKMEN;BELAL,1;60;14;5;42;77;25;21;53;33;11,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;1;0;0;0;1;1;0,37432
Rizespor vs. Galatasaray - Sunday November 20 - 2005,Galatasaray,easy,4-4-2,MONDRAGON;AK;SONG;TOMAS;HASPOLATLI;PENBE;SAIDOU;ILIC;AKSOY;KARAN;ATES,1;5;4;2;19;67;7;22;14;99;10,0;0;0;0;1;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;2;1,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,37433
Rizespor vs. Galatasaray - Sunday November 20 - 2005,Rizespor,hard,3-5-2,ZDRAVKOV;KURKCU;CAKMAK;EL TABEI;BAKI;OZDEMIR;TATAN;ALPUGAN;DOUGLAS;OZTURK;SALAR,1;53;5;15;7;11;3;74;8;9;23,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;1,37433
Trabzonspor vs. Rizespor - Friday November 25 - 2005,Rizespor,hard,3-5-2,ZDRAVKOV;EL TABEI;KURKCU;CAKMAK;ELMAS;TATAN;DOUGLAS;ALPUGAN;BAKI;OZTURK;OZDEMIR,1;15;53;5;35;3;8;74;7;9;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;0;0;0;0;1;0;0,0;0;0;0;1;1;0;0;0;0;0,37439
Trabzonspor vs. Rizespor - Friday November 25 - 2005,Trabzonspor,easy,4-2-3-1,JEFFERSON;KOCAK;CORA;YAVUZ;BAYRAKTAR;CIMSIR;KOCAK;LEE;SZYMKOWIAK;YATTARA;TEKKE,1;99;18;38;20;5;66;19;7;11;9,0;0;0;1;1;0;0;0;0;1;1,0;0;0;0;0;0;0;0;2;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,37439
Malatyaspor vs. Konyaspor - Saturday November 26 - 2005,Konyaspor,hard,4-2-3-1,ONGUN;ALBAYRAK;BOZKURT;EL SAKA;CELIK;DEMIR;ER;HACIOGLU;ERGIN;ERIS;BELAL,1;77;14;5;42;25;13;53;21;10;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,37437
Malatyaspor vs. Konyaspor - Saturday November 26 - 2005,Malatyaspor,hard,4-4-2,TUNCAY;AKIN;HOMOLA;ERDOGAN;ASLANTAS;KISA;TOTH;JOHANSSON;BENSOL;DEMIRBAS;EFFA-OWONA,48;6;33;3;61;19;26;24;99;9;5,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;1;0;0;1;1;1;0;1,0;0;0;0;0;1;0;0;0;1;1,37437
Manisaspor vs. Ankaraspor - Saturday November 26 - 2005,Ankaraspor,hard,4-4-2,JEVRIC;YILDIRIM;BATAK;SARP;TUNC;TITA;GUCER;MOLNAR;BUYUK;MARTIN;JABA,1;4;3;8;5;11;50;77;6;9;20,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;1;0;1;0;0;0;0,0;0;0;1;0;1;0;1;0;0;0,37440
Manisaspor vs. Ankaraspor - Saturday November 26 - 2005,Manisaspor,hard,4-4-2,ATAMAN;BALTA;D'HAENE;JOHANA;CEYLAN;DOKME;OZLEM;BOOR;AZER;DEMIRAY;MEDUNA,61;16;24;19;2;6;5;32;81;11;26,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;1;0;0;0;0,1;0;1;1;1;0;1;0;0;0;1,0;0;0;0;0;0;0;1;0;1;1,37440
Sivasspor vs. Besiktas - Saturday November 26 - 2005,Besiktas,easy,4-2-3-1,CORDOBA;UZULMEZ;DURSUN;TORAMAN;DOGAN;BURUK;AVCI;AKIN;METIN;TANDOGAN;AILTON,35;19;2;58;4;7;41;55;11;22;9,0;0;0;0;0;0;0;1;1;1;0,0;0;0;0;0;0;0;0;0;1;0,1;0;0;0;0;0;1;0;1;0;1,0;0;0;0;0;1;0;1;0;0;0,37438
Sivasspor vs. Besiktas - Saturday November 26 - 2005,Sivasspor,hard,4-4-2,PETKOVIC;YERLIKAYA;HOCAOGLU;BAYRAKTAR;DUMAN;KARACA;MOHAMED ALI;FRANSERGIO;BOZKAYA;YILDIZ;ANDERSON,1;58;4;6;51;20;10;30;11;9;7,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;1;0;1;0;1;0;0,37438
Ankaragucu vs. Samsunspor - Sunday November 27 - 2005,Ankaragucu,hard,4-4-2,USAK;ZENGUE;KUTLU;BAYRAK;DERELI;BATISTA;ERDENIZ;KOLGU;GUNEY;BULUT;HEVERTON,34;20;4;3;61;6;53;11;12;10;90,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;1,37442
Ankaragucu vs. Samsunspor - Sunday November 27 - 2005,Samsunspor,hard,4-5-1,BOUKAR;AYARI;PETKOV;YELEK;SUME;SAGIR;GUNGOR;MARCIEL;GHODHBANE;AYDIN;MARQUES,1;5;30;28;3;55;13;32;6;7;19,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;1;0;0;0;1;0;0,0;0;0;0;0;1;0;0;1;0;1,37442
Denizlispor vs. Genclerbirligi - Sunday November 27 - 2005,Denizlispor,hard,4-2-3-1,HAMIDOU;KECELI;KRATOCHVIL;ERTUGRUL;OZSARAC;GULPINAR;KAYMAKCI;ABRAHAM;SIMSEK;MULTAHARJU;ALKAN,16;11;7;25;3;6;30;4;5;22;23,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;2;1,0;0;0;0;0;1;1;0;0;0;1,37441
Denizlispor vs. Genclerbirligi - Sunday November 27 - 2005,Genclerbirligi,hard,4-5-1,CATKIC;GULDUREN;MERCIMEK;UZUMCU;GUVEN;BORAL;ABDELAZIZ;OZBEY;SERAS;PROMISE;CAKIR,1;2;23;35;44;20;12;6;61;14;10,0;0;0;0;0;0;0;0;0;0;2,1;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;1;1;0;0,0;0;0;0;1;1;0;0;0;0;1,37441
Galatasaray vs. Fenerbahce - Sunday November 27 - 2005,Fenerbahce,easy,4-5-1,DEMIREL;OZAT;LUCIANO;BARIS;TURACI;SANLI;MEHMET AURELIO;NOBRE;APPIAH;BALCI;ANELKA,1;5;2;24;19;10;15;11;4;30;39,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;1;0;0,1;0;1;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;1;0;0;0,37435
