game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_substitutions,source_match_id
Besiktas vs. Trabzonspor - Sunday August 18 - 2013,Besiktas,easy,4-2-3-1,ZENGIN;GULUM;ESCUDE;SIVOK;KURTULUS;HUTCHINSON;KAVLAK;SAHAN;FERNANDES;DENTINHO;PEKTEMEK,29;22;14;6;27;13;8;10;4;7;11,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;1;0;0,0;1;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,2346012
Besiktas vs. Trabzonspor - Sunday August 18 - 2013,Trabzonspor,easy,4-2-3-1,KIVRAK;ADIN;YUMLU;DEMIR;YAVRU;AKGUN;COLMAN;SEN;MALOUDA;ALANZINHO;HENRIQUE,1;29;22;4;61;18;20;7;15;25;12,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;1;0;0;1;0,0;0;0;0;0;0;1;0;1;1;0,2346012
Eskisehirspor vs. Bursaspor - Sunday August 18 - 2013,Bursaspor,hard,4-2-3-1,FREY;TAIWO;CIVELLI;OZTURK;OZBAYRAKLI;CINAZ;CAGIRAN;SANLI;BATALLA;SESTAK;PINTO,1;3;2;38;22;6;35;17;10;9;11,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,2346015
Eskisehirspor vs. Bursaspor - Sunday August 18 - 2013,Eskisehirspor,hard,4-2-3-1,BOFFIN;CAMDAL;DIEGO ANGELO;AKAMINKO;SARI;KARA;N'DIAYE;ZENGIN;CEK;KAMARA;BIENVENU,25;38;3;30;88;35;11;10;60;15;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;2;0;0;0,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,2346015
Galatasaray vs. Gaziantepspor - Monday August 19 - 2013,Galatasaray,easy,4-4-2,MUSLERA;BALTA;CHEDJOU;KAYA;EBOUE;INAN;FELIPE MELO;SNEIJDER;ALTINTOP;YILMAZ;DROGBA,25;22;21;26;27;8;3;10;4;17;11,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;0;0;2;0,0;0;0;0;0;0;1;1;1;0;0,0;0;0;0;0;1;0;0;1;1;0,2346014
Galatasaray vs. Gaziantepspor - Monday August 19 - 2013,Gaziantepspor,hard,4-2-3-1,KARCEMARSKAS;CAN;KECOJEVIC;BINYA;OZBAYRAKTAR;CALIS;HAS;SAHIN;MEDUNJANIN;TOSUN;SERNAS,1;3;5;18;15;20;8;7;4;23;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;1;0;0;1;0;0;1,2346014
Kayserispor vs. Sivasspor - Monday August 19 - 2013,Kayserispor,hard,4-2-3-1,TASKIRAN;BAYRAM;ZURAB KHIZANISHVILI;SIMIC;DURSUN;MIJAILOVIC;ARICA;MOUCHE;CLEYTON;YILMAZ;NOBRE,1;38;6;33;24;16;14;17;19;7;11,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;1,0;1;0;0;1;0;0;0;0;1;0,0;0;0;1;0;0;1;0;0;0;1,2346010
Kayserispor vs. Sivasspor - Monday August 19 - 2013,Sivasspor,hard,4-2-3-1,BORJAN;ERDAL;KURT;DA COSTA;CICINHO;BEKMEZCI;KOCAK;GROSICKI;CHAHECHOUHE;ESER;UTAKA,18;58;80;22;12;8;66;10;92;21;99,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,2346010
Genclerbirligi vs. Akhisar Belediyespor - Friday August 23 - 2013,Akhisar Belediyespor,hard,4-4-2,DAGLAROGLU;ATAN;DEMIROK;SONKO;EREN;VURAL;ALADAG;KISA;CEBE;NIASSE;BRUNO MEZENGA,18;4;15;5;34;22;8;10;20;19;80,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;1;0;0;0,0;1;0;0;0;0;0;0;1;0;1,2346023
Genclerbirligi vs. Akhisar Belediyespor - Friday August 23 - 2013,Genclerbirligi,hard,4-2-3-1,KOSE;CIFTCI;TOSIC;CALIK;YANIK;GOSSO;CALISKAN;ZEC;DELIBALTA;DURMAZ;STANCU,1;58;3;4;2;19;5;10;13;21;28,0;0;0;0;0;0;0;1;0;1;1,0;0;0;0;0;1;1;0;0;0;1,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;1;0;1;1;0,2346023
Fenerbahce vs. Eskisehirspor - Saturday August 24 - 2013,Eskisehirspor,hard,4-2-3-1,BOFFIN;CAMDAL;DIEGO ANGELO;AKAMINKO;SARI;KARA;N'DIAYE;ZENGIN;CEK;KAMARA;BIENVENU,25;38;3;30;88;35;11;10;60;15;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;1;1;0,2346022
Fenerbahce vs. Eskisehirspor - Saturday August 24 - 2013,Fenerbahce,easy,4-2-3-1,GUNOK;ERKIN;KORKMAZ;ALVES;GONUL;SAHIN;MEIRELES;EMENIKE;POTUK;KUYT;WEBO,23;88;2;22;77;21;14;29;26;11;9,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;1;0;0;1;1;0;0,2346022
Gaziantepspor vs. Antalyaspor - Saturday August 24 - 2013,Antalyaspor,hard,4-2-3-1,FORNEZZI;SEDEF;FERDINAND;GUNGOR;BALCI;DAGASAN;INCEMAN;TITA;AISSATI;BASSAN;BAROS,32;59;55;3;6;58;8;10;9;11;27,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;1;1,2346017
Gaziantepspor vs. Antalyaspor - Saturday August 24 - 2013,Gaziantepspor,hard,4-2-3-1,KARCEMARSKAS;CAN;KECOJEVIC;TOKAK;DAG;CALIS;HAS;SAHIN;MEDUNJANIN;TOSUN;SERNAS,1;3;5;13;14;20;8;7;4;23;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;1;1,2346017
Kasimpasa vs. Kayserispor - Saturday August 24 - 2013,Kasimpasa,hard,4-2-3-1,ISAKSSON;KAPLAN;AYHAN;DONK;SAM;CASTRO;SERAS;HURMACI;SCARIONE;BABEL;MALKI,15;5;2;6;67;88;20;18;11;8;16,0;0;0;0;0;1;0;0;1;1;0,0;0;0;0;0;0;0;0;1;1;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;1;0;0;0;0;1;1,2346016
Kasimpasa vs. Kayserispor - Saturday August 24 - 2013,Kayserispor,hard,4-2-3-1,TASKIRAN;BAYRAM;ZURAB KHIZANISHVILI;DURAK;DURSUN;MIJAILOVIC;ARICA;BISESWAR;CLEYTON;YILMAZ;NOBRE,1;38;6;8;24;16;14;21;19;7;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;1;1;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,2346016
Bursaspor vs. Galatasaray - Sunday August 25 - 2013,Bursaspor,hard,4-2-3-1,FREY;TAIWO;CIVELLI;OZTURK;OZBAYRAKLI;CINAZ;BELLUSCHI;SANLI;BATALLA;YILDIRIM;PINTO,1;3;2;38;22;6;5;17;10;19;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;1,2346024
Bursaspor vs. Galatasaray - Sunday August 25 - 2013,Galatasaray,easy,4-4-2,MUSLERA;BALTA;CHEDJOU;ZAN;EBOUE;INAN;FELIPE MELO;SNEIJDER;ALTINTOP;YILMAZ;DROGBA,25;22;21;5;27;8;3;10;4;17;11,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,2346024
Elazigspor vs. Kardemir Karabukspor - Sunday August 25 - 2013,Elazigspor,hard,4-2-3-1,OZER;OZKAYA;BIRINCI;GORK;ALKASI;KALEMCI;SANE;OZKAN;YEDEK;GURLER;HADJI,99;88;61;14;22;48;8;21;11;10;15,0;0;0;0;0;0;1;1;0;0;0,0;0;0;0;0;0;0;0;0;2;0,0;0;0;0;1;0;1;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,2346020
Elazigspor vs. Kardemir Karabukspor - Sunday August 25 - 2013,Kardemir Karabukspor,hard,4-4-2,WATERMAN;UCAR;MABIALA;PUYGRENIER;OZGENC;OZEK;SOW;OZMERT;PARLAK;UNAL;LUALUA,99;33;6;15;22;7;17;8;23;9;32,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;0;0;0;0;2;0;0,0;0;0;1;0;0;0;0;0;1;0,0;0;0;0;0;1;0;1;0;1;0,2346020
Sivasspor vs. Konyaspor - Sunday August 25 - 2013,Konyaspor,hard,4-2-3-1,ITANDJE;USLU;AY;KOKALOVIC;TURAN;BOREK;CAMDALI;KILICASLAN;MARC KIBONG MBAMBA;SAHINER;THORVALDSSON,28;54;5;44;38;32;8;11;20;7;23,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;1;0,2346021
Sivasspor vs. Konyaspor - Sunday August 25 - 2013,Sivasspor,hard,4-2-3-1,BORJAN;ERDAL;KURT;DA COSTA;CICINHO;BEKMEZCI;KOCAK;CHAHECHOUHE;TAOUIL;ESER;UTAKA,18;58;80;22;12;8;66;92;91;21;99,0;0;1;0;0;0;0;0;0;1;0,0;0;0;0;1;0;1;0;0;0;0,0;0;0;1;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;1,2346021
Kayseri Erciyesspor vs. Besiktas - Monday August 26 - 2013,Besiktas,easy,4-2-3-1,ZENGIN;GULUM;ESCUDE;SIVOK;KURTULUS;HUTCHINSON;KAVLAK;SAHAN;FERNANDES;TORE;ALMEIDA,29;22;14;6;27;13;8;10;4;17;9,0;0;1;0;0;0;0;0;1;1;1,0;0;0;0;1;0;1;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;1;0;1;0,2346018
Kayseri Erciyesspor vs. Besiktas - Monday August 26 - 2013,Kayseri Erciyesspor,hard,4-2-3-1,JORGACEVIC;EKSIOGLU;KOCABAS;MANGANE;CAN;MANDJECK;ATAK;OZTEKIN;AZOFEIFA;ARAUZ;VLEMINCKX,70;34;4;5;40;14;7;9;10;55;18,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;1;0;0;0;0;2;0;1,0;0;0;0;0;1;1;0;0;1;0,2346018
Trabzonspor vs. Rizespor - Monday August 26 - 2013,Rizespor,hard,4-2-3-1,PAWELEK;ADNAN;OZMEN;VIERA;ALTINAY;SYLVESTRE;KARAKAS;ALBAYRAK;KAYA;KOSE;KALU,81;53;5;3;4;14;66;11;7;88;15,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;1;0;0;0;1;0;1;0;0,0;0;0;0;0;0;1;1;0;0;1,2346019
Trabzonspor vs. Rizespor - Monday August 26 - 2013,Trabzonspor,easy,4-2-3-1,KIVRAK;ADIN;DEMIR;YUMLU;YAVRU;AKGUN;ZOKORA;SEN;AYDOGDU;MIERZEJEWSKI;HENRIQUE,1;29;4;22;61;18;5;7;8;10;12,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;1;0;0;0;0;1;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,2346019
Eskisehirspor vs. Galatasaray - Friday August 30 - 2013,Eskisehirspor,hard,4-2-3-1,BOFFIN;CAMDAL;DIEGO ANGELO;AKAMINKO;SARI;KARA;N'DIAYE;ZENGIN;SENTURK;KAMARA;ATES,25;38;3;30;88;35;11;10;19;15;77,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;1;0;0;0;0;0;0;1;0;1,2346025
Eskisehirspor vs. Galatasaray - Friday August 30 - 2013,Galatasaray,easy,4-4-2,MUSLERA;BALTA;KAYA;ZAN;EBOUE;INAN;FELIPE MELO;SNEIJDER;BAYTAR;YILMAZ;DROGBA,25;22;26;5;27;8;3;10;50;17;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;1;0;0;0;0;1;1;0,2346025
Konyaspor vs. Kasimpasa - Friday August 30 - 2013,Kasimpasa,hard,4-2-3-1,ISAKSSON;KAPLAN;AYHAN;DONK;SUME;CASTRO;SERAS;HURMACI;SCARIONE;BABEL;MALKI,15;5;2;6;49;88;20;18;11;8;16,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;1;0;0;0;1;1;0;0;0;0,2346028
Konyaspor vs. Kasimpasa - Friday August 30 - 2013,Konyaspor,hard,4-3-3,ITANDJE;USLU;AY;KOKALOVIC;TURAN;CAMDALI;BOREK;CAKMAK;KILICASLAN;THORVALDSSON;MARC KIBONG MBAMBA,28;54;5;44;38;8;32;87;11;23;20,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,2346028
Antalyaspor vs. Bursaspor - Saturday August 31 - 2013,Antalyaspor,hard,4-3-3,ARIKAN;SEDEF;FERDINAND;GUNGOR;BALCI;INSA;DAGASAN;INCEMAN;TITA;BAROS;BASSAN,1;59;55;3;6;90;58;8;10;27;11,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,2346031
Antalyaspor vs. Bursaspor - Saturday August 31 - 2013,Bursaspor,hard,4-2-3-1,FREY;TAIWO;CIVELLI;OZTURK;OZBAYRAKLI;CINAZ;BELLUSCHI;SANLI;BATALLA;YILDIRIM;PINTO,1;3;2;38;22;6;5;17;10;19;11,0;0;0;0;0;0;0;0;0;1;1,0;1;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;1;1;1;0;0;0,2346031
Fenerbahce vs. Sivasspor - Saturday August 31 - 2013,Fenerbahce,easy,4-2-3-1,DEMIREL;ERKIN;KORKMAZ;ALVES;GONUL;SAHIN;MEIRELES;EMENIKE;HOLMEN;KUYT;WEBO,1;88;2;22;77;21;14;29;8;11;9,0;0;0;1;0;0;0;0;0;2;1,0;2;0;0;1;0;1;1;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;0,2346032
Fenerbahce vs. Sivasspor - Saturday August 31 - 2013,Sivasspor,hard,4-2-3-1,BORJAN;ERDAL;KURT;DA COSTA;CICINHO;BEKMEZCI;KOCAK;CHAHECHOUHE;TAOUIL;ESER;UTAKA,18;58;80;22;12;8;66;92;91;21;99,0;0;0;0;1;0;0;1;0;0;0,0;0;0;0;0;0;1;0;0;1;0,0;0;0;1;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,2346032
Kayserispor vs. Elazigspor - Saturday August 31 - 2013,Elazigspor,hard,4-2-3-1,OZER;OZKAYA;BIRINCI;GORK;ASLAN;KALEMCI;SANE;OZKAN;YEDEK;GURLER;YILMAZ,99;88;61;14;2;48;8;21;11;10;18,0;1;0;1;0;0;0;0;0;0;1,0;0;0;0;0;0;0;2;0;1;0,0;0;1;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,2346026
Kayserispor vs. Elazigspor - Saturday August 31 - 2013,Kayserispor,hard,4-2-3-1,TASKIRAN;BAYRAM;ZURAB KHIZANISHVILI;DURAK;DURSUN;MIJAILOVIC;ARICA;MOUCHE;BISESWAR;YILMAZ;CLEYTON,1;38;6;8;24;16;14;17;21;7;19,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;0;1;0;0,2346026
Akhisar Belediyespor vs. Trabzonspor - Sunday September 1 - 2013,Akhisar Belediyespor,hard,4-2-3-1,DAGLAROGLU;ATAN;DEMIROK;SONKO;EREN;YUCE;ALADAG;VURAL;KISA;NIASSE;BRUNO MEZENGA,18;4;15;5;34;6;8;22;10;19;80,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;2;0;1;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;1,2346030
Akhisar Belediyespor vs. Trabzonspor - Sunday September 1 - 2013,Trabzonspor,easy,4-2-3-1,KIVRAK;ADIN;DEMIR;KACAR;YAVRU;AKGUN;ZOKORA;SEN;MALOUDA;MIERZEJEWSKI;HENRIQUE,1;29;4;23;61;18;5;7;15;10;12,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;1;0;0;0;0;0;0,0;0;0;1;0;0;0;1;0;1;0,2346030
Besiktas vs. Gaziantepspor - Sunday September 1 - 2013,Besiktas,easy,4-2-3-1,ZENGIN;HUTCHINSON;ESCUDE;SIVOK;KURTULUS;OZYAKUP;KAVLAK;SAHAN;FERNANDES;TORE;ALMEIDA,29;13;14;6;27;15;8;10;4;17;9,0;0;0;0;0;0;0;0;0;0;2,0;1;0;0;0;0;0;0;1;0;0,0;0;0;1;0;1;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,2346033
Besiktas vs. Gaziantepspor - Sunday September 1 - 2013,Gaziantepspor,hard,4-2-3-1,KARCEMARSKAS;CAN;KECOJEVIC;BINYA;KAVUK;CALIS;HAS;DURAK;MEDUNJANIN;DAG;TOSUN,1;3;5;18;67;20;8;21;4;14;23,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;0;1;0,0;0;0;0;0;0;0;0;1;1;1,2346033
Kardemir Karabukspor vs. Genclerbirligi - Sunday September 1 - 2013,Genclerbirligi,hard,4-2-3-1,KOSE;CIFTCI;TOSIC;KULUSIC;YANIK;ILERI;CALISKAN;ZEC;DELIBALTA;DURMAZ;STANCU,1;58;3;6;2;24;5;10;13;21;28,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;1;2;0;1;0;0;0;1;0,0;0;0;0;0;0;1;0;0;1;1,2346029
Kardemir Karabukspor vs. Genclerbirligi - Sunday September 1 - 2013,Kardemir Karabukspor,hard,4-4-2,WATERMAN;DOGAN;MABIALA;PUYGRENIER;UCAR;OZEK;SOW;OZMERT;PARLAK;UNAL;LUALUA,99;68;6;15;33;7;17;8;23;9;32,0;0;0;0;0;0;0;0;1;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;1,2346029
Rizespor vs. Kayseri Erciyesspor - Sunday September 1 - 2013,Kayseri Erciyesspor,hard,4-2-3-1,JORGACEVIC;EKSIOGLU;KOCABAS;MANGANE;CAN;MANDJECK;ATAK;OZTEKIN;IBRICIC;ARAUZ;VLEMINCKX,70;34;4;5;40;14;7;9;8;55;18,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;1;0;0;0;1;0;0;2,0;0;0;0;0;0;1;0;0;1;0,2346027
Rizespor vs. Kayseri Erciyesspor - Sunday September 1 - 2013,Rizespor,hard,4-2-3-1,PAWELEK;ADNAN;OZMEN;VIERA;ALTINAY;SYLVESTRE;KARAKAS;KOSE;CERNAT;KAYA;KALU,81;53;5;3;4;14;66;88;10;7;15,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;1;0,1;0;0;0;1;0;0;1;0;0;0,0;0;0;0;0;0;0;0;1;1;1,2346027
Galatasaray vs. Antalyaspor - Friday September 13 - 2013,Antalyaspor,hard,4-2-3-1,ARIKAN;WEDERSON;FERDINAND;GUNGOR;SEDEF;BALCI;INSA;TITA;BASSAN;PROMISE;BAROS,1;4;55;3;59;6;90;10;11;20;27,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;1;0,1;0;0;1;1;1;1;1;0;0;0,0;0;0;0;0;0;0;1;1;0;1,2346036
Galatasaray vs. Antalyaspor - Friday September 13 - 2013,Galatasaray,easy,4-4-2,ISCAN;BALTA;CHEDJOU;KAYA;EBOUE;AMRABAT;FELIPE MELO;BAYTAR;COLAK;YILMAZ;DROGBA,67;22;21;26;27;53;3;50;52;17;11,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;1;0;0;0,0;0;0;0;0;1;0;1;1;0;0,2346036
Gaziantepspor vs. Rizespor - Saturday September 14 - 2013,Gaziantepspor,hard,4-2-3-1,KARCEMARSKAS;CAN;KECOJEVIC;BINYA;STANKEVICIUS;HAS;MEDUNJANIN;SAHIN;STILIC;CALIS;TOSUN,1;3;5;18;17;8;4;7;27;20;23,0;0;0;1;0;0;0;1;0;0;1,0;0;0;1;1;0;0;0;0;0;0,0;1;0;1;1;1;0;2;0;0;0,0;0;0;0;0;0;1;0;0;1;1,2346041
Gaziantepspor vs. Rizespor - Saturday September 14 - 2013,Rizespor,hard,4-2-3-1,KIRINTILI;ADNAN;OZMEN;VIERA;ALTINAY;KAGAN SOYLEMEZGILLER;KARAKAS;ALBAYRAK;SYLVESTRE;KAYA;KOSE,1;53;5;3;4;6;66;11;14;7;88,0;1;0;0;0;0;0;0;0;2;0,0;0;0;0;1;0;1;0;1;1;0,0;0;0;1;0;0;1;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,2346041
