game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_yellow_cards,lineup_red_cards,lineup_substitutions,source_match_id
Rizespor vs. Kayseri Erciyesspor - Sunday November 2 - 2014,Kayseri Erciyesspor,hard,4-3-3,DEGIRMENCI;KARAER;BOYE;OSMANPASA;ALKILIC;IBRICIC;SYLLA;YILDIRIM;PARLAK;ZOUA;MEMIS,35;3;21;88;99;8;91;19;38;9;61,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;0;0;1,0;0;1;1;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;1,2469996
Rizespor vs. Kayseri Erciyesspor - Sunday November 2 - 2014,Rizespor,hard,4-2-3-1,KIRINTILI;ADNAN;VIERA;KACAR;OVACIKLI;OBOABONA;DURUER;ALBAYRAK;BEKDEMIR;HOLOSKO;KWEUKE,1;53;3;23;17;2;20;11;28;13;9,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;1;1;0;0;1;0;1;0;0;0,0;0;1;0;0;1;0;1;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;1;0,2469996
Eskisehirspor vs. Balikesirspor - Monday November 3 - 2014,Balikesirspor,hard,4-2-3-1,SALK;CEVAHIR;HATIPOGLU;COELHO;AKDEMIR;SANTOS;CEVIKER;DEPE;VARGAS;ALKAN;YILDIRIM,15;61;45;4;77;13;6;11;8;17;19,0;0;0;1;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;2;0;0,1;0;1;0;0;0;0;0;0;0;1,1;0;1;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,2470000
Eskisehirspor vs. Balikesirspor - Monday November 3 - 2014,Eskisehirspor,hard,4-4-2,BOFFIN;KANAK;DABANLI;PARLAK;COREKCI;ZENGIN;LAWAL;CAUSIC;SISSOKO;FUNES MORI;AYDIN,25;17;6;53;65;10;4;92;32;18;9,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;1;0;1;0;0;0;0;1;0,0;1;1;0;1;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;1;0;1,2470000
Konyaspor vs. Kardemir Karabukspor - Monday November 3 - 2014,Kardemir Karabukspor,hard,4-4-2,WATERMAN;OZKAN;AKCA;MABIALA;OZGENC;TRAORE;INCEDEMIR;CAGIRAN;OZMERT;KUMBELA;AKPALA,99;24;3;6;22;7;4;35;8;12;25,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;1;1,0;0;0;0;0;1;1;0;0;1;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,2469995
Konyaspor vs. Kardemir Karabukspor - Monday November 3 - 2014,Konyaspor,hard,4-2-3-1,BELEC;USLU;AY;KOKALOVIC;UNLU;INCEMAN;GUVEN;TORJE;HLEB;DJALMA;KABZE,27;54;5;44;14;80;6;11;10;30;99,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;2;0;1;0;0;0;0;0;0,0;0;1;0;1;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,2469995
Gaziantepspor vs. Akhisar Belediyespor - Friday November 7 - 2014,Akhisar Belediyespor,hard,4-2-3-1,TUNCEL;VURAL;DEMIROK;KONUK;CEBE;DJOUM;ZOKORA;BRUNO MEZENGA;KISA;NTIBAZONKIZA;GEKAS,44;22;15;4;20;8;45;80;5;26;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;1;0;0;1;0;1;1;0,0;1;0;1;0;0;1;0;1;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,2470004
Gaziantepspor vs. Akhisar Belediyespor - Friday November 7 - 2014,Gaziantepspor,hard,4-4-2,KARCEMARSKAS;CAN;AROKOYO;SUME;YARDIMCI;SUZEN;SEN;CHICO;NEFIZ;DEMIR;CHIBUIKE,1;5;15;3;26;22;6;25;7;10;4,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,2470004
Sivasspor vs. Eskisehirspor - Friday November 7 - 2014,Eskisehirspor,hard,4-4-2,BOFFIN;TEBER;DIEGO ANGELO;COSKUN;COREKCI;OZKAN;GUCER;CAUSIC;SISSOKO;FUNES MORI;SISMANOGLU,25;15;3;5;65;54;50;92;32;18;7,0;0;0;0;0;0;0;0;0;0;1,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;1;1;1;0;0;0,2470008
Sivasspor vs. Eskisehirspor - Friday November 7 - 2014,Sivasspor,hard,4-2-3-1,TASKIRAN;ERDAL;KURT;DA COSTA;TORAMAN;BEKMEZCI;KOCAK;CHAHECHOUHE;TAOUIL;UTAKA;CHRISANTUS,16;58;80;22;4;8;66;92;91;7;9,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;1;0;0;0;0;0;0,0;0;1;1;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;1;0;1,2470008
Fenerbahce vs. Rizespor - Saturday November 8 - 2014,Fenerbahce,easy,4-2-3-1,DEMIREL;KALDIRIM;KADLEC;IRTEGUN;GONUL;TOPAL;MEIRELES;POTUK;DIEGO;KUYT;EMENIKE,1;3;24;4;77;5;14;26;10;11;29,0;0;2;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;1;1;0;0;1;0;0;0;0;1,0;1;1;0;0;1;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;1;0;1;0;0;0;0,2470007
Fenerbahce vs. Rizespor - Saturday November 8 - 2014,Rizespor,hard,4-4-2,KIRINTILI;ALBAYRAK;VIERA;OVACIKLI;ALTINAY;BEKDEMIR;OBOABONA;KARAKAS;HOLOSKO;KWEUKE;KADAH,1;11;3;17;4;28;2;66;13;9;63,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;1;1;0;0;2;0;0;0,1;0;0;1;1;0;0;1;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;1;0;0;1;1;0,2470007
Kardemir Karabukspor vs. Galatasaray - Saturday November 8 - 2014,Galatasaray,easy,4-2-3-1,MUSLERA;BALTA;CHEDJOU;GUNTER;SARIOGLU;FELIPE MELO;INAN;DZEMAILI;SNEIJDER;ALTINTOP;YILMAZ,1;22;21;28;55;3;8;6;10;4;17,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;0,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;0,2470010
Kardemir Karabukspor vs. Galatasaray - Saturday November 8 - 2014,Kardemir Karabukspor,hard,4-4-2,WATERMAN;KAYHAN;GUNGOR;MABIALA;OZGENC;AYIK;AKGUN;INCEDEMIR;OZMERT;KUMBELA;AKPALA,99;23;2;6;22;61;18;4;8;12;25,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;0,0;0;0;0;0;0;0;1;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;0,2470010
Mersin Idmanyurdu vs. Balikesirspor - Saturday November 8 - 2014,Balikesirspor,hard,4-2-3-1,SALK;CEVAHIR;HATIPOGLU;COELHO;AKDEMIR;SANTOS;JABBIE;DEPE;VARGAS;ALKAN;YILDIRIM,15;61;45;4;77;13;14;11;8;17;19,0;0;0;0;0;0;0;0;0;0;1,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,2470011
Mersin Idmanyurdu vs. Balikesirspor - Saturday November 8 - 2014,Mersin Idmanyurdu,hard,4-3-3,SAHIN;WEDERSON;MITROVIC;CETIN;BALCI;CEYLAN;DELIBALTA;KHALILI;TITA;WELLITON;NAKOULMA,1;6;15;76;30;5;13;55;10;73;22,0;0;0;0;0;0;1;0;0;1;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,2470011
Basaksehir vs. Besiktas - Sunday November 9 - 2014,Basaksehir,hard,4-2-3-1,BABACAN;OZTORUN;EPUREANU;AYHAN;UCAR;AGCAY;ROTMAN;DOKA MADUREIRA;MARCIO MOSSORO;VISCA;SENTURK,1;87;6;22;33;3;40;10;29;7;23,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;1;0;0;0;0;1;0;0;0;1,0;1;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,2470006
Basaksehir vs. Besiktas - Sunday November 9 - 2014,Besiktas,easy,4-4-2,GONEN;KOYBASI;SIVOK;FRANCO;KURTULUS;FREI;HUTCHINSON;OZYAKUP;SOSA;TOSUN;BA,1;3;6;19;2;21;13;15;5;23;9,0;0;0;0;0;1;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;2;0;2;0;0;0;0;0;0;0,0;1;0;1;0;0;0;0;0;0;0,0;1;0;1;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;1;0,2470006
Kasimpasa vs. Genclerbirligi - Sunday November 9 - 2014,Genclerbirligi,hard,4-2-3-1,DAHLIN;CIFTCI;TOSIC;CALIK;ASLANTAS;GOSSO;KAYA;CELIK;KOCER;TOMIC;STANCU,27;58;3;4;42;19;20;11;25;7;10,0;0;0;0;0;0;0;0;0;1;0,0;1;0;0;1;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;1;0,2470005
Kasimpasa vs. Genclerbirligi - Sunday November 9 - 2014,Kasimpasa,hard,4-3-3,ISAKSSON;KAPLAN;BASDAS;DONK;KARTAL;SCARIONE;OZTURK;CASTRO;BABEL;BUYUK;TORUN,15;5;22;6;48;11;23;88;8;10;55,0;0;0;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;0;0;0;1,0;0;1;1;0;0;0;0;0;0;0,0;0;1;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,2470005
Kayseri Erciyesspor vs. Bursaspor - Sunday November 9 - 2014,Bursaspor,hard,4-2-3-1,TEKIN;BEHICH;AZIZ;CIVELLI;OZBAYRAKLI;TUFAN;BELLUSCHI;BAKAMBU;JOSUE;SEN;FERNANDAO,12;23;4;2;22;7;5;94;30;16;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;1;0,2470003
Kayseri Erciyesspor vs. Bursaspor - Sunday November 9 - 2014,Kayseri Erciyesspor,hard,4-3-3,DEGIRMENCI;KARAER;BOYE;OSMANPASA;ALKILIC;IBRICIC;SYLLA;YILDIRIM;PARLAK;EDINHO;ZOUA,35;3;21;88;99;8;91;19;38;36;9,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,1;0;1;0;0;0;0;1;0;1;0,1;0;1;0;0;0;0;1;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,2470003
Trabzonspor vs. Konyaspor - Sunday November 9 - 2014,Konyaspor,hard,4-2-3-1,BELEC;USLU;VUKOVIC;KOKALOVIC;UNLU;CAMDALI;GUVEN;TORJE;HLEB;SAHINER;KABZE,27;54;26;44;14;8;6;11;10;7;99,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;1;0;0;0;0;1;1,0;0;0;0;1;0;1;0;0;0;0,0;0;0;0;1;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;1;1;0;0;0,2470009
Trabzonspor vs. Konyaspor - Sunday November 9 - 2014,Trabzonspor,easy,4-2-3-1,OZTURK;AKBAS;BELKALEM;MEDJANI;BOSINGWA;DURSUN;CONSTANT;ERDOGAN;EKICI;HURMACI;CARDOZO,26;14;21;6;3;38;11;32;8;10;7,0;0;0;0;0;0;0;1;0;0;2,0;0;0;0;1;0;0;0;0;1;0,0;0;1;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,2470009
Akhisar Belediyespor vs. Mersin Idmanyurdu - Saturday November 22 - 2014,Akhisar Belediyespor,hard,4-2-3-1,DAGLAROGLU;BIRINCI;DEMIROK;DOUGLAO;CEBE;YUCE;ZOKORA;ZENGIN;KISA;DJOUM;GEKAS,18;61;15;40;20;6;45;29;5;8;11,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;0,2470017
Akhisar Belediyespor vs. Mersin Idmanyurdu - Saturday November 22 - 2014,Mersin Idmanyurdu,hard,4-3-3,MIHAYLOV;WEDERSON;MITROVIC;CETIN;BALCI;KHALILI;DELIBALTA;CEYLAN;TITA;WELLITON;NAKOULMA,63;6;15;76;30;55;13;5;10;73;22,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;1;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;0;1,2470017
Galatasaray vs. Trabzonspor - Saturday November 22 - 2014,Galatasaray,easy,4-3-3,MUSLERA;BALTA;CHEDJOU;GUNTER;SARIOGLU;INAN;FELIPE MELO;KURTULUS;COLAK;YILMAZ;ADIN,1;22;21;28;55;8;3;35;52;17;29,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;1;0;0,2470015
Galatasaray vs. Trabzonspor - Saturday November 22 - 2014,Trabzonspor,easy,4-2-3-1,OZTURK;NIZAM;PAPADOPOULOS;MEDJANI;BOSINGWA;DURSUN;CONSTANT;ERDOGAN;EKICI;HURMACI;CARDOZO,26;77;30;6;3;38;11;32;8;10;7,0;0;0;2;0;0;0;1;0;0;0,0;0;1;0;0;0;0;0;0;1;0,0;1;1;0;0;1;0;0;1;0;0,0;1;1;0;0;1;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,2470015
Rizespor vs. Basaksehir - Saturday November 22 - 2014,Basaksehir,hard,4-2-3-1,BABACAN;OZTORUN;EPUREANU;AYHAN;UCAR;AGCAY;ROTMAN;DOKA MADUREIRA;MARCIO MOSSORO;VISCA;SENTURK,1;87;6;22;33;3;40;10;29;7;23,0;0;0;0;0;0;0;0;1;0;1,0;0;0;1;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,,,0;0;0;0;0;0;0;1;1;0;1,2470020
Rizespor vs. Basaksehir - Saturday November 22 - 2014,Rizespor,hard,4-2-3-1,KIRINTILI;ADNAN;KACAR;OVACIKLI;ALTINAY;OBOABONA;SYLVESTRE;ALBAYRAK;BEKDEMIR;HOLOSKO;KWEUKE,1;53;23;17;4;2;14;11;28;13;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;0;0;1;0,0;0;0;1;0;1;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;1;0;0;0;0,2470020
Besiktas vs. Kasimpasa - Sunday November 23 - 2014,Besiktas,easy,4-2-3-1,GONEN;RAMON;GULUM;UYSAL;KURTULUS;HUTCHINSON;KAVLAK;FREI;SOSA;TORE;BA,1;31;22;20;2;13;8;21;5;7;9,0;0;0;0;0;0;0;0;0;0;2,0;0;1;1;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,2470014
Besiktas vs. Kasimpasa - Sunday November 23 - 2014,Kasimpasa,hard,4-2-3-1,ISAKSSON;KAPLAN;EKER;KULA;KARTAL;SERAS;CASTRO;BABEL;SCARIONE;TORUN;BUYUK,15;5;4;34;48;20;88;8;11;55;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;1;0;1;0;0;0;1;0,0;0;1;1;0;1;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;1;1;0;0;0;0;0,2470014
Eskisehirspor vs. Kayseri Erciyesspor - Sunday November 23 - 2014,Eskisehirspor,hard,4-4-2,BOFFIN;TEBER;DIEGO ANGELO;COSKUN;COREKCI;ZENGIN;GUCER;CAUSIC;SISSOKO;FUNES MORI;SISMANOGLU,25;15;3;5;65;10;50;92;32;18;7,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;2;0,0;0;0;1;0;0;1;1;0;0;1,0;0;0;1;0;0;1;1;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;1;1;0;0;0;0,2470019
Eskisehirspor vs. Kayseri Erciyesspor - Sunday November 23 - 2014,Kayseri Erciyesspor,hard,4-2-3-1,DEGIRMENCI;KARAER;BOYE;OSMANPASA;ALKILIC;SYLLA;YILDIRIM;PARLAK;IBRICIC;ZOUA;ATES,35;3;21;88;99;91;19;38;8;9;10,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,2470019
Genclerbirligi vs. Kardemir Karabukspor - Sunday November 23 - 2014,Genclerbirligi,hard,4-2-3-1,DAHLIN;TOSIC;BALIOGLU;CALIK;ASLANTAS;KAYA;KAHVECI;CELIK;KOCER;TOMIC;STANCU,27;3;45;4;42;20;17;11;25;7;10,0;0;0;0;0;0;0;0;0;0;2,0;0;0;1;0;0;0;0;2;0;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;0,2470013
Genclerbirligi vs. Kardemir Karabukspor - Sunday November 23 - 2014,Kardemir Karabukspor,hard,4-4-2,WATERMAN;KAYHAN;GUNGOR;MABIALA;AKCA;AYIK;AKGUN;INCEDEMIR;OZMERT;AKPALA;TRAORE,99;23;2;6;3;61;18;4;8;25;7,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;1,2470013
Konyaspor vs. Gaziantepspor - Sunday November 23 - 2014,Gaziantepspor,hard,4-4-2,KARCEMARSKAS;CAN;AROKOYO;SUME;YARDIMCI;SUZEN;SEN;CHICO;NEFIZ;DEMIR;CHIBUIKE,1;5;15;3;26;22;6;25;7;10;4,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;1;0;0;0;0;0,0;0;0;1;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;1;0,2470016
Konyaspor vs. Gaziantepspor - Sunday November 23 - 2014,Konyaspor,hard,4-2-3-1,BELEC;USLU;AY;KOKALOVIC;UNLU;CAMDALI;INCEMAN;KABZE;HLEB;SAHINER;RANGELOV,27;54;5;44;14;8;80;99;10;7;9,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;2;0;0,0;1;0;0;1;1;1;0;0;0;0,0;1;0;0;1;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,2470016
Balikesirspor vs. Sivasspor - Monday November 24 - 2014,Balikesirspor,hard,4-2-3-1,SALK;CEVAHIR;HATIPOGLU;KULUSIC;AKDEMIR;CEVIKER;ATASEVEN;ALANZINHO;VARGAS;YILDIRIM;OZTURK,15;61;45;20;77;6;5;25;8;19;10,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;1;0,1;0;0;0;1;0;0;0;0;0;0,1;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;0;0;0,2470018
Balikesirspor vs. Sivasspor - Monday November 24 - 2014,Sivasspor,hard,4-2-3-1,TASKIRAN;ERDAL;KURT;DA COSTA;CICINHO;BEKMEZCI;KOCAK;CHAHECHOUHE;TAOUIL;ESER;KARADENIZ,16;58;80;22;12;8;66;92;91;21;35,0;0;0;0;0;0;0;1;0;0;1,0;0;0;0;1;0;0;0;0;0;1,0;1;1;1;0;0;0;0;2;1;0,0;1;1;1;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;1;1,2470018
Bursaspor vs. Fenerbahce - Monday November 24 - 2014,Bursaspor,hard,4-2-3-1,TEKIN;BEHICH;AZIZ;CIVELLI;OZBAYRAKLI;TUFAN;BELLUSCHI;BAKAMBU;JOSUE;SEN;FERNANDAO,12;23;4;2;22;7;5;94;30;16;9,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;1;0;0;0;0,0;0;1;1;0;0;0;1;0;0;0,0;0;1;1;0;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;0,2470012
Bursaspor vs. Fenerbahce - Monday November 24 - 2014,Fenerbahce,easy,4-2-3-1,DEMIREL;ERKIN;KADLEC;IRTEGUN;GONUL;TOPAL;MEIRELES;POTUK;DIEGO;KUYT;EMENIKE,1;88;24;4;77;5;14;26;10;11;29,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;1,0;1;1;0;0;0;1;0;0;0;1,0;1;1;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;1;0;0,2470012
Akhisar Belediyespor vs. Konyaspor - Friday November 28 - 2014,Akhisar Belediyespor,hard,4-2-3-1,DAGLAROGLU;BIRINCI;DEMIROK;DOUGLAO;CEBE;DJOUM;YUCE;VURAL;KISA;ZENGIN;GEKAS,18;61;15;40;20;8;6;22;5;29;11,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;1;0;1;0;1,0;0;0;0;0;0;1;0;1;0;1,0;0;1;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;0;1;0,2470027
Akhisar Belediyespor vs. Konyaspor - Friday November 28 - 2014,Konyaspor,hard,4-2-3-1,BELEC;USLU;AY;KOKALOVIC;UNLU;FUCHS;INCEMAN;KABZE;HLEB;SAHINER;RANGELOV,27;54;5;44;14;18;80;99;10;7;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;1;0;0;0,0;0;0;0;1;0;0;1;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;1;0;0;0;0;1,2470027
Basaksehir vs. Bursaspor - Friday November 28 - 2014,Basaksehir,hard,4-2-3-1,BABACAN;OZTORUN;EPUREANU;AYHAN;UCAR;ROTMAN;TEKDEMIR;DOKA MADUREIRA;MARCIO MOSSORO;VISCA;SENTURK,1;87;6;22;33;40;5;10;29;7;23,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;1;0;0;1;0;1,0;1;0;0;0;1;0;0;1;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;1;0;1,2470024
Basaksehir vs. Bursaspor - Friday November 28 - 2014,Bursaspor,hard,4-2-3-1,TEKIN;BEHICH;AZIZ;CIVELLI;OZBAYRAKLI;TUFAN;BELLUSCHI;BAKAMBU;JOSUE;SEN;FERNANDAO,12;23;4;2;22;7;5;94;30;16;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,2470024
Gaziantepspor vs. Galatasaray - Saturday November 29 - 2014,Galatasaray,easy,4-2-3-1,MUSLERA;CAMDAL;CHEDJOU;KAYA;SARIOGLU;FELIPE MELO;INAN;BRUMA;SNEIJDER;ALTINTOP;YILMAZ,1;77;21;26;55;3;8;11;10;4;17,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;0;0;0;1,0;1;0;0;0;0;1;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;0;1;1;0;0,2470021
Gaziantepspor vs. Galatasaray - Saturday November 29 - 2014,Gaziantepspor,hard,4-2-3-1,KARCEMARSKAS;CAN;AROKOYO;BINYA;YARDIMCI;SEN;CHICO;NEFIZ;SUZEN;DURAK;CHIBUIKE,1;5;15;28;26;6;25;7;22;21;4,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;1;1;0;0,2470021
Kasimpasa vs. Rizespor - Saturday November 29 - 2014,Kasimpasa,hard,4-2-3-1,ISAKSSON;KAPLAN;BASDAS;DONK;EKER;SERAS;CASTRO;BABEL;SCARIONE;COLAK;BUYUK,15;5;22;6;4;20;88;8;11;7;10,0;0;0;0;0;0;0;2;0;1;0,0;0;0;0;1;0;0;0;0;0;1,0;0;1;0;0;0;0;1;0;0;1,0;0;1;0;0;0;0;1;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;1,2470029
