game,team,difficulty,formation,lineup,lineup_numbers,lineup_goals,lineup_assists,lineup_cards,lineup_substitutions,source_match_id
Akcaabat Sebatspor vs. Buyuksehir Belediyesi Ankaraspor - Sunday August 8 - 2004,Akcaabat Sebatspor,hard,4-4-2,MILOSEVSKI;UZUN;BAYRAK;OZDIN;DERELI;OZGUR;TASDEMIR;BAYRAKTAR;ERGIN;KINALI;DERELIOGLU,15;11;4;3;22;7;76;6;8;61;29,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;1;1;0;0;1;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,25008
Akcaabat Sebatspor vs. Buyuksehir Belediyesi Ankaraspor - Sunday August 8 - 2004,Buyuksehir Belediyesi Ankaraspor,hard,4-5-1,FABIO NORONHA;WEDERSON;BARIS;GULDUREN;YIGIT;TITA;GUCER;SIMSEK;MOLNAR;JABA;KARAMAN,1;30;45;3;22;9;50;10;77;20;61,0;0;0;0;0;0;0;0;0;3;0,0;1;0;0;0;0;0;1;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,25008
Galatasaray vs. Konyaspor - Sunday August 8 - 2004,Galatasaray,easy,4-4-2,MONDRAGON;UNSAL;SONG;PETRE;HASPOLATLI;PENBE;CONCEICAO;BALJIC;SAS;ATES;SUKUR,1;57;4;24;19;67;8;14;11;25;9,0;0;0;0;0;0;0;0;0;0;3,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;1;1;1;0;0,0;0;0;0;0;0;1;1;0;1;0,25009
Galatasaray vs. Konyaspor - Sunday August 8 - 2004,Konyaspor,hard,4-4-2,PETKOVIC;ALBAYRAK;DIENG;DUMAN;CELIK;CAMARA;PEREIRA;KARTOP;AKSOY;SAHINTURK;BIRYOL,30;77;21;51;2;14;27;5;10;26;8,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;1;0,0;1;1;0;1;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;1,25009
Istanbulspor vs. Diyarbakirspor - Sunday August 8 - 2004,Diyarbakirspor,hard,4-4-2,YIGITER;STAVREVSKI;BOZACI;TOPRAK;OCAL;DEMIRCIOGLU;SAATCIOGLU;SAMATYALI;AKINCI;ESER;KALOGLU,21;2;53;54;18;61;5;10;77;11;62,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;1;0;0;1;0;0;1,25007
Istanbulspor vs. Diyarbakirspor - Sunday August 8 - 2004,Istanbulspor,hard,4-4-2,DAGLAROGLU;ANDRE BORGES;AKBAS;AYHAN;CAN;BAYAR;VIDUSLU;BUYUK;KUS;BUSHI;ALEKSANDROV,1;2;98;6;20;26;4;34;30;8;10,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;1;0;0;0;0;0;0;1;1;0,0;0;0;0;0;0;0;0;1;1;0,25007
Samsunspor vs. Ankaragucu - Sunday August 8 - 2004,Ankaragucu,hard,4-5-1,OZGULTEKIN;ZENGUE;DURSUN;KUTLU;EVREN;TCHANGO;OZLEM;NAMDAR;YILDIRIM;GUEL;BULUT,22;20;2;4;14;8;5;39;36;7;38,0;0;0;0;0;0;0;1;0;0;0,1;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;1;0;0;1;0,0;1;0;0;0;1;0;1;0;0;0,25010
Samsunspor vs. Ankaragucu - Sunday August 8 - 2004,Samsunspor,hard,4-4-2,SHORUNMU;AYARI;GURACAR;YELEK;GUNGOR;AKDENIZ;TURHAN;GHODHBANE;TUNA;ISLER;AYKUT,1;15;4;28;13;17;7;6;21;19;10,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;0;0,0;0;0;1;0;0;1;0;0;0;0,0;0;0;1;0;1;1;0;0;0;0,25010
Gaziantepspor vs. Galatasaray - Friday August 13 - 2004,Galatasaray,easy,4-4-2,MONDRAGON;UNSAL;SONG;TOMAS;HASPOLATLI;PENBE;CONCEICAO;PETRE;SAS;SUKUR;ATES,1;57;4;2;19;67;8;24;11;9;25,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;1;0;0;0;1;0;0,0;0;0;0;0;0;1;1;0;0;1,25018
Gaziantepspor vs. Galatasaray - Friday August 13 - 2004,Gaziantepspor,hard,4-4-2,HASAGIC;BOLUKBASI;POLAT;BOUAZIZI;IRTEGUN;LAZAROV;MACANGA;GUNES;AGCAY;OZER;JAZIRI,1;7;5;13;23;11;8;15;18;9;10,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;1;0;1;1;0,25018
Ankaragucu vs. Istanbulspor - Saturday August 14 - 2004,Ankaragucu,hard,4-5-1,OZGULTEKIN;ZENGUE;DURSUN;KUTLU;EVREN;TCHANGO;OZLEM;NAMDAR;YILDIRIM;GUEL;BULUT,22;20;2;4;14;8;5;39;36;7;38,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;1;0;0;0;0;1,25012
Ankaragucu vs. Istanbulspor - Saturday August 14 - 2004,Istanbulspor,hard,4-4-2,DAGLAROGLU;ANDRE BORGES;AKBAS;AYHAN;CAN;BAYAR;VIDUSLU;BUYUK;KUS;BUSHI;ALEKSANDROV,1;2;98;6;20;26;4;34;30;8;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;1;0;0;0;1;1;0,25012
Buyuksehir Belediyesi Ankaraspor vs. Malatyaspor - Saturday August 14 - 2004,Buyuksehir Belediyesi Ankaraspor,hard,4-4-2,FABIO NORONHA;WEDERSON;BARIS;GULDUREN;YIGIT;TITA;MOLNAR;GUCER;SIMSEK;AKYUZ;JABA,1;30;45;3;22;9;77;50;10;11;20,0;1;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;1;0;0,0;0;0;0;0;0;1;0;1;1;0,25015
Buyuksehir Belediyesi Ankaraspor vs. Malatyaspor - Saturday August 14 - 2004,Malatyaspor,hard,4-5-1,TUNCAY;SCHUMANN BAH;ERDOGAN;KORKMAZ;BENSOL;KAHRAMAN;AKIN;KISA;ERDOGAN;MBAYO;ALTUN,48;18;3;44;99;61;6;19;47;11;53,0;0;1;0;2;0;0;0;0;0;0,0;0;0;1;0;0;0;1;0;0;0,1;0;0;0;0;0;0;1;1;0;0,0;0;0;0;0;0;0;1;1;1;0,25015
Diyarbakirspor vs. Kayserispor - Saturday August 14 - 2004,Diyarbakirspor,hard,4-4-2,YIGITER;DEMIRCIOGLU;STAVREVSKI;TOPRAK;AKINCI;YANIK;BOZACI;JUPI;SAATCIOGLU;KALOGLU;ESER,21;61;2;54;77;13;53;20;5;62;11,0;0;0;0;0;1;0;0;0;1;0,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;1;0;1;1,25013
Diyarbakirspor vs. Kayserispor - Saturday August 14 - 2004,Kayserispor,hard,4-4-2,AKTAS;PETO;KAYATEKIN;TURAN;CAN;DAMLA;JOHNSON;ARSLAN;YAVAS;ULUSOY;SINANI,1;28;30;5;17;3;15;38;10;9;18,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;1;0;0;0;0;0;0,0;1;0;0;0;0;0;0;1;0;1,25013
Fenerbahce vs. Samsunspor - Saturday August 14 - 2004,Fenerbahce,easy,4-4-2,DEMIREL;OZAT;CETIN;LUCIANO;BALCI;SANLI;MEHMET AURELIO;ALEX;AKIN;VAN HOOIJDONK;NOBRE,1;5;3;2;30;10;15;20;9;17;11,0;0;0;1;0;1;0;0;0;0;0,0;0;1;0;0;0;0;1;0;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;1,25011
Fenerbahce vs. Samsunspor - Saturday August 14 - 2004,Samsunspor,hard,4-5-1,SHORUNMU;AKDENIZ;YAVAS;YELEK;GUNGOR;SAGIR;KIRITA;TURHAN;GHODHBANE;TUNA;ISLER,1;17;27;28;13;8;5;7;6;21;19,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;1;0;1;0,0;1;1;0;0;1;0;0;0;0;0,25011
Genclerbirligi vs. Besiktas - Sunday August 15 - 2004,Besiktas,easy,4-4-2,SAHIN;UZULMEZ;YILDIRIM;RONALDO GUIARO;GUNES;KORKUT;AHMED HASSAN;BURUK;DABROWSKI;CAREW;PANCU,29;19;4;5;30;20;77;7;17;23;9,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;2;0;1;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,25014
Genclerbirligi vs. Besiktas - Sunday August 15 - 2004,Genclerbirligi,hard,4-4-2,CATKIC;BORAL;BOZKURT;EL SAKA;TANDOGAN;OZKAN;SKOKO;YESILKAYA;NAS;BOLIC;YOULA,1;20;14;5;22;8;15;21;55;9;11,0;1;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;1;0,0;0;1;1;0;0;0;1;1;0;0,0;1;0;0;0;0;0;0;0;1;0,25014
Konyaspor vs. Rizespor - Sunday August 15 - 2004,Konyaspor,hard,4-4-2,PETKOVIC;ALBAYRAK;DIENG;PEREIRA;CELIK;CAMARA;KARTOP;AKSOY;DUMAN;AKAGUNDUZ;BIRYOL,27;77;21;30;2;14;5;10;51;9;8,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;1;1;0;0;0,0;0;0;0;0;1;0;0;0;0;1,25016
Konyaspor vs. Rizespor - Sunday August 15 - 2004,Rizespor,hard,4-4-2,ZDRAVKOV;CAGIRAN;DUYMUS;AKICI;EL TABEI;OZDEMIR;TATAN;ALPUGAN;AZER;OZTURK;SOZKESEN,1;77;49;4;15;10;3;74;81;9;21,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;1;0;1;0;0;1;0;0;0;0,0;0;0;0;1;1;0;0;0;0;1,25016
Sakaryaspor vs. Denizlispor - Sunday August 15 - 2004,Denizlispor,hard,4-5-1,HAMIDOU;OZSARAC;CELIK;KRATOCHVIL;BAYER;BAYAZIT;ABRAHAM;GULPINAR;BOYRAZ;MULTAHARJU;RIZA,16;3;21;7;14;10;4;6;20;22;8,0;0;0;1;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;1;1,25017
Sakaryaspor vs. Denizlispor - Sunday August 15 - 2004,Sakaryaspor,hard,3-5-2,DIALLO;SERT;IBIS;UNAL;CEYLAN;BASDAG;TORAMAN;SAKSAK;KURT;BOLUKBAS;AKDIS,40;2;17;4;11;7;5;44;56;54;10,0;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0;0;0;1;0,0;0;1;0;0;0;0;0;1;0;0,0;0;0;0;1;0;0;0;1;0;1,25017
Trabzonspor vs. Akcaabat Sebatspor - Sunday August 15 - 2004,Akcaabat Sebatspor,hard,4-4-2,MILOSEVSKI;UZUN;BAYRAK;OZDIN;DERELI;BAYRAKTAR;TASDEMIR;OZGUR;ERGIN;KINALI;BAKADAL,15;11;4;3;22;6;76;7;8;61;19,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;0;1;0;0;1;1;0,25019
Trabzonspor vs. Akcaabat Sebatspor - Sunday August 15 - 2004,Trabzonspor,easy,4-4-2,PETKOVIC;KOCAK;D'HAENE;CORA;EREN;KARADENIZ;CIMSIR;UCUNCU;THIJS;YILMAZ;TEKKE,1;99;24;18;34;61;5;6;8;10;9,0;0;0;0;0;1;0;0;0;1;1,0;0;0;0;1;0;0;0;1;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;1;1;0;1;0;0,25019
Denizlispor vs. Besiktas - Saturday August 21 - 2004,Besiktas,easy,4-5-1,SAHIN;JUANFRAN;RONALDO GUIARO;TORAMAN;GUNES;UZULMEZ;BURUK;METIN;AHMED HASSAN;KORKUT;CIHAN,29;14;5;58;30;19;7;11;77;20;50,0;0;0;0;0;0;0;1;0;0;0,0;0;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;1;0;0;0,0;1;0;0;0;0;1;0;1;0;0,25022
Denizlispor vs. Besiktas - Saturday August 21 - 2004,Denizlispor,hard,4-5-1,HAMIDOU;KECELI;BAYER;KRATOCHVIL;OZSARAC;BAYAZIT;ABRAHAM;CELIK;GULPINAR;MULTAHARJU;RIZA,16;11;14;7;3;10;4;21;6;22;8,0;0;0;0;0;1;0;0;0;0;1,0;0;0;0;0;2;0;0;0;0;0,0;0;1;0;0;1;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;1,25022
Genclerbirligi vs. Buyuksehir Belediyesi Ankaraspor - Saturday August 21 - 2004,Buyuksehir Belediyesi Ankaraspor,hard,4-4-2,FABIO NORONHA;WEDERSON;BARIS;GULDUREN;YIGIT;SIMSEK;MOLNAR;GUCER;TITA;JABA;SOBRINHO,1;30;45;3;22;10;77;50;9;20;44,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,1;0;0;0;0;0;0;1;0;1;1,0;0;0;0;0;0;1;0;1;0;1,25020
Genclerbirligi vs. Buyuksehir Belediyesi Ankaraspor - Saturday August 21 - 2004,Genclerbirligi,hard,4-4-2,CATKIC;DAEMS;BOZKURT;EL SAKA;TANDOGAN;GTARI;SKOKO;YESILKAYA;NAS;OZKAN;YOULA,1;3;14;5;22;24;15;21;55;8;11,1;0;0;0;0;0;0;0;0;1;0,0;0;0;0;0;0;0;0;1;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;1;1;0;1;0;0;0,25020
Istanbulspor vs. Fenerbahce - Saturday August 21 - 2004,Fenerbahce,easy,4-4-2,DEMIREL;OZAT;CETIN;LUCIANO;BALCI;SANLI;MEHMET AURELIO;ALEX;AKIN;VAN HOOIJDONK;NOBRE,1;5;3;2;30;10;15;20;9;17;11,0;0;0;0;0;1;0;1;0;1;0,0;1;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;1;1;0;0;0;0;1,25025
Istanbulspor vs. Fenerbahce - Saturday August 21 - 2004,Istanbulspor,hard,4-4-2,DAGLAROGLU;ANDRE BORGES;AKBAS;AYHAN;BUYUK;BAYAR;VIDUSLU;CAN;KUS;BUSHI;ALEKSANDROV,1;2;98;6;34;26;4;20;30;8;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;1;1;0;0;0;1;0;0,0;1;0;0;0;0;0;0;0;1;1,25025
Malatyaspor vs. Trabzonspor - Saturday August 21 - 2004,Malatyaspor,hard,4-4-2,TUNCAY;SCHUMANN BAH;ERDOGAN;KORKMAZ;BENSOL;KAHRAMAN;AKIN;ERDOGAN;MBAYO;BIRLIK;ALTUN,48;18;3;44;99;61;6;47;11;7;53,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,0;1;1;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;0;1;1;0,25024
Malatyaspor vs. Trabzonspor - Saturday August 21 - 2004,Trabzonspor,easy,4-2-3-1,PETKOVIC;KOCAK;D'HAENE;CORA;EREN;CIMSIR;UCUNCU;KARADENIZ;THIJS;LEE;TEKKE,1;99;24;18;34;5;6;61;8;13;9,0;1;0;0;0;0;0;1;0;0;3,0;0;0;0;0;0;0;0;1;2;0,0;0;0;1;1;1;0;0;0;0;0,1;0;0;0;0;0;0;0;0;0;1,25024
Samsunspor vs. Konyaspor - Saturday August 21 - 2004,Konyaspor,hard,4-4-2,PETKOVIC;ALBAYRAK;DIENG;PEREIRA;CELIK;CAMARA;KARTOP;AKSOY;DUMAN;AKAGUNDUZ;BIRYOL,30;77;21;30;2;14;5;10;51;9;8,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;1;0;1;0;1,0;0;0;0;0;1;0;0;0;1;1,25027
Samsunspor vs. Konyaspor - Saturday August 21 - 2004,Samsunspor,hard,4-4-2,SHORUNMU;AYARI;YELEK;KIRITA;GURACAR;SAGIR;TURHAN;GHODHBANE;TUNA;ERTAN;ISLER,1;15;28;5;4;8;7;6;21;9;19,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;0;0;1;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;1;0;0;1;0;0;0;1;0,25027
Akcaabat Sebatspor vs. Diyarbakirspor - Sunday August 22 - 2004,Akcaabat Sebatspor,hard,4-4-2,MILOSEVSKI;UZUN;BAYRAK;OZDIN;DERELI;OZGUR;KIP;TASDEMIR;BAYRAKTAR;KAYNAK;DERELIOGLU,15;11;4;3;22;7;23;76;6;38;29,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;0;0;0;0;0;1;0,0;0;1;0;0;1;0;0;0;1;0,0;0;0;1;0;0;0;0;1;1;0,25026
Akcaabat Sebatspor vs. Diyarbakirspor - Sunday August 22 - 2004,Diyarbakirspor,hard,4-4-2,YIGITER;DEMIRCIOGLU;STAVREVSKI;TOPRAK;SAATCIOGLU;YANIK;BOZACI;JUPI;AKINCI;YAGMUR;ESER,21;61;2;54;5;13;53;20;77;24;11,0;0;0;0;0;1;1;0;0;0;0,0;0;0;0;0;0;0;0;0;1;1,0;0;0;0;0;0;0;0;0;0;0,0;0;1;0;0;0;0;1;0;0;1,25026
Galatasaray vs. Rizespor - Sunday August 22 - 2004,Galatasaray,easy,4-4-2,MONDRAGON;UNSAL;SONG;TOMAS;HASPOLATLI;PENBE;CONCEICAO;BALJIC;SAS;SUKUR;ATES,1;57;4;2;19;67;8;14;11;9;25,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;0;0;0;1;0;1;0,0;0;0;1;1;0;0;0;0;0;0,0;0;0;0;0;1;0;0;1;0;1,25023
Galatasaray vs. Rizespor - Sunday August 22 - 2004,Rizespor,hard,4-4-2,ZDRAVKOV;EL TABEI;DUYMUS;AKICI;AZER;OZDEMIR;TATAN;ALPUGAN;BAKI;OZTURK;SOZKESEN,1;15;49;4;81;10;3;74;22;9;21,0;0;0;0;0;0;0;0;1;0;0,0;0;0;0;1;0;0;0;0;0;0,0;0;1;0;1;0;1;0;0;0;0,0;0;0;1;0;1;0;1;0;0;0,25023
Gaziantepspor vs. Sakaryaspor - Sunday August 22 - 2004,Gaziantepspor,hard,4-5-1,HASAGIC;BOLUKBASI;POLAT;BOUAZIZI;IRTEGUN;EL TAIB;GUNES;NAMLI;MACANGA;OZBAY;OZER,1;7;5;13;23;14;15;30;8;66;9,0;0;0;1;0;0;0;0;0;0;0,0;1;0;0;0;0;0;0;0;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;1;0,25028
Gaziantepspor vs. Sakaryaspor - Sunday August 22 - 2004,Sakaryaspor,hard,4-4-2,DIALLO;CALISAL;SERT;UNAL;KOK;TUNCEL;TORAMAN;BASDAG;CETIN;BOLUKBAS;AKDIS,40;35;2;4;25;8;5;7;9;54;10,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;1;0,25028
Kayserispor vs. Ankaragucu - Sunday August 22 - 2004,Ankaragucu,hard,4-4-2,OZGULTEKIN;ZENGUE;DURSUN;KUTLU;EVREN;TCHANGO;OZLEM;YILDIRIM;GUEL;KELES;BULUT,22;20;2;4;14;8;5;36;7;10;38,0;0;0;0;0;0;1;0;0;0;0,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;1;0;0;0,0;0;0;0;1;1;0;0;0;1;0,25021
Kayserispor vs. Ankaragucu - Sunday August 22 - 2004,Kayserispor,hard,4-4-2,AKTAS;KAYATEKIN;BEKIROGLU;TURAN;CAN;DAMLA;JOHNSON;ARSLAN;YAVAS;ULUSOY;BALILI,1;30;13;5;17;3;15;38;10;9;7,0;0;0;0;0;0;0;0;0;0;1,0;0;0;0;0;0;0;0;1;0;0,0;0;2;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;1;1;1,25021
Kayserispor vs. Fenerbahce - Saturday August 28 - 2004,Fenerbahce,easy,4-5-1,DEMIREL;FABIANO;CETIN;LUCIANO;TURACI;SANLI;MEHMET AURELIO;ALEX;OZAT;AKIN;VAN HOOIJDONK,1;6;3;2;19;10;15;20;5;9;17,0;0;0;0;0;0;0;0;0;0;2,0;0;0;0;0;0;0;0;1;0;0,0;0;0;1;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;1;0,25035
Kayserispor vs. Fenerbahce - Saturday August 28 - 2004,Kayserispor,hard,4-4-2,AKTAS;KAYATEKIN;TURAN;AKICI;CAN;DAMLA;JOHNSON;ARSLAN;YAVAS;BALILI;TUAMA,1;30;5;27;17;3;15;38;10;7;8,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;0;0;0;0;0,1;0;1;0;1;0;0;0;0;0;0,25035
Rizespor vs. Samsunspor - Saturday August 28 - 2004,Rizespor,hard,4-4-2,ZDRAVKOV;EL TABEI;DUYMUS;AVCI;AZER;OZDEMIR;TATAN;ALPUGAN;BAKI;OZTURK;SOZKESEN,1;15;49;5;81;10;3;74;22;9;21,0;0;0;0;0;0;0;0;1;0;1,0;0;0;0;1;0;0;0;0;0;1,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;1;1;0;0;0;1,25030
Rizespor vs. Samsunspor - Saturday August 28 - 2004,Samsunspor,hard,4-4-2,SHORUNMU;AYARI;YELEK;YAVAS;GUNGOR;AKDENIZ;GHODHBANE;KIRITA;TUNA;IVANOV;ISLER,1;15;28;27;13;17;6;5;21;29;19,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;1;1;0;0;0,0;0;0;0;0;1;0;0;1;0;1,25030
Sakaryaspor vs. Galatasaray - Saturday August 28 - 2004,Galatasaray,easy,4-4-2,MONDRAGON;UNSAL;SONG;TOMAS;HASPOLATLI;BALJIC;CONCEICAO;PENBE;SAS;SUKUR;ATES,1;57;4;2;19;14;8;67;11;9;25,0;0;0;0;0;0;0;0;1;1;0,0;0;0;0;0;1;0;0;0;0;0,0;1;0;0;0;0;1;0;0;0;0,0;0;0;0;0;1;1;0;1;0;0,25034
